,Node,LCC
19308,10208,0.0
19309,10205,0.0
19310,10195,0.0
19311,10204,0.0
19312,10201,0.0
19313,10200,0.0
19314,10199,0.0
19315,10198,0.0
19316,10197,0.0
19317,10196,0.0
19318,10261,0.0
19319,10262,0.0
19320,10263,0.0
19321,10304,0.0
19322,10322,0.0
19323,10321,0.0
19324,10320,0.0
19325,10319,0.0
19326,10318,0.0
19327,10317,0.0
19328,10316,0.0
19329,10315,0.0
19330,10314,0.0
19331,10313,0.0
19332,10312,0.0
19333,10311,0.0
19334,10310,0.0
19335,10309,0.0
19336,10308,0.0
19337,10307,0.0
19338,10306,0.0
19339,10323,0.0
19340,10324,0.0
19341,10325,0.0
19342,10335,0.0
19343,10342,0.0
19344,10341,0.0
19345,10340,0.0
19346,10339,0.0
19347,10338,0.0
19348,10337,0.0
19349,10336,0.0
19350,10334,0.0
19351,10326,0.0
19352,10333,0.0
19353,10332,0.0
19354,10331,0.0
19355,10330,0.0
19356,10329,0.0
19357,10328,0.0
19358,10327,0.0
19359,10305,0.0
19360,10303,0.0
19361,10264,0.0
19362,10302,0.0
19363,10281,0.0
19364,10280,0.0
19365,10279,0.0
19366,10278,0.0
19367,10277,0.0
19368,10276,0.0
19369,10275,0.0
19370,10274,0.0
19371,10273,0.0
19372,10272,0.0
19373,10271,0.0
19374,10270,0.0
19375,10269,0.0
19376,10268,0.0
19377,10267,0.0
19378,10266,0.0
19379,10265,0.0
19380,10282,0.0
19381,10283,0.0
19382,10284,0.0
19383,10294,0.0
19384,10301,0.0
19385,10300,0.0
19386,10299,0.0
19387,10298,0.0
19388,10297,0.0
19389,10296,0.0
19390,10295,0.0
19391,10293,0.0
19392,10285,0.0
19393,10292,0.0
19394,10291,0.0
19395,10290,0.0
19396,10289,0.0
19397,10288,0.0
19398,10287,0.0
19399,10286,0.0
19400,11260,0.0
19401,11264,0.0
19402,11265,0.0
19403,12271,0.0
19404,12269,0.0
19405,12268,0.0
19406,12267,0.0
19407,12266,0.0
19408,12265,0.0
19409,12264,0.0
19410,12263,0.0
19411,12262,0.0
19412,12261,0.0
19413,12260,0.0
19414,12259,0.0
19415,12258,0.0
19416,12257,0.0
19417,12256,0.0
19418,12255,0.0
19419,12254,0.0
19420,12253,0.0
19421,12270,0.0
19422,12272,0.0
19423,12294,0.0
19424,12273,0.0
19425,12292,0.0
19426,12291,0.0
19427,12290,0.0
19428,12288,0.0
19429,12287,0.0
19430,12286,0.0
19431,12285,0.0
19432,12284,0.0
19433,12283,0.0
19434,12282,0.0
19435,12281,0.0
19436,12280,0.0
19437,12279,0.0
19438,12278,0.0
19439,12277,0.0
19440,12276,0.0
19441,12274,0.0
19442,12252,0.0
19443,12251,0.0
19444,12250,0.0
19445,12249,0.0
19446,12227,0.0
19447,12226,0.0
19448,12225,0.0
19449,12224,0.0
19450,12223,0.0
19451,12222,0.0
19452,12221,0.0
19453,12220,0.0
19454,12219,0.0
19455,12218,0.0
19456,12217,0.0
19457,12216,0.0
19458,12215,0.0
19459,12214,0.0
19460,12213,0.0
19461,12212,0.0
19462,12211,0.0
19463,12228,0.0
19464,12229,0.0
19465,12230,0.0
19466,12240,0.0
19467,12248,0.0
19468,12247,0.0
19469,12246,0.0
19470,12245,0.0
19471,12243,0.0
19472,12242,0.0
19473,12241,0.0
19474,12239,0.0
19475,12231,0.0
19476,12238,0.0
19477,12237,0.0
19478,12236,0.0
19479,12235,0.0
19480,12234,0.0
19481,12233,0.0
19482,12232,0.0
19483,12293,0.0
19484,12295,0.0
19485,12387,0.0
19486,12356,0.0
19487,12354,0.0
19488,12353,0.0
19489,12352,0.0
19490,12351,0.0
19491,12350,0.0
19492,12349,0.0
19493,12348,0.0
19494,12347,0.0
19495,12346,0.0
19496,12345,0.0
19497,12344,0.0
19498,12343,0.0
19499,12342,0.0
19500,12341,0.0
19501,12340,0.0
19502,12339,0.0
19503,12338,0.0
19504,12355,0.0
19505,12357,0.0
19506,12296,0.0
19507,12358,0.0
19508,12385,0.0
19509,12383,0.0
19510,12382,0.0
19511,12381,0.0
19512,12380,0.0
19513,12377,0.0
19514,12376,0.0
19515,12375,0.0
19516,12373,0.0
19517,12371,0.0
19518,12370,0.0
19519,12369,0.0
19520,12368,0.0
19521,12367,0.0
19522,12365,0.0
19523,12364,0.0
19524,12360,0.0
19525,12337,0.0
19526,12336,0.0
19527,12335,0.0
19528,12334,0.0
19529,12313,0.0
19530,12312,0.0
19531,12311,0.0
19532,12310,0.0
19533,12309,0.0
19534,12308,0.0
19535,12307,0.0
19536,12306,0.0
19537,12305,0.0
19538,12304,0.0
19539,12303,0.0
19540,12302,0.0
19541,12301,0.0
19542,12300,0.0
19543,12299,0.0
19544,12298,0.0
19545,12297,0.0
19546,12314,0.0
19547,12315,0.0
19548,12316,0.0
19549,12326,0.0
19550,12333,0.0
19551,12332,0.0
19552,12331,0.0
19553,12330,0.0
19554,12329,0.0
19555,12328,0.0
19556,12327,0.0
19557,12325,0.0
19558,12317,0.0
19559,12324,0.0
19560,12323,0.0
19561,12322,0.0
19562,12321,0.0
19563,12320,0.0
19564,12319,0.0
19565,12318,0.0
19566,12210,0.0
19567,12209,0.0
19568,12208,0.0
19569,12068,0.0
19570,12066,0.0
19571,12065,0.0
19572,12064,0.0
19573,12063,0.0
19574,12062,0.0
19575,12061,0.0
19576,12060,0.0
19577,12059,0.0
19578,12058,0.0
19579,12057,0.0
19580,12056,0.0
19581,12055,0.0
19582,12054,0.0
19583,12053,0.0
19584,12052,0.0
19585,12051,0.0
19586,12050,0.0
19587,12067,0.0
19588,12069,0.0
19589,12207,0.0
19590,12070,0.0
19591,12092,0.0
19592,12091,0.0
19593,12090,0.0
19594,12089,0.0
19595,12088,0.0
19596,12087,0.0
19597,12086,0.0
19598,12085,0.0
19599,12084,0.0
19600,12083,0.0
19601,12082,0.0
19602,12079,0.0
19603,12075,0.0
19604,12074,0.0
19605,12073,0.0
19606,12072,0.0
19607,12071,0.0
19608,12049,0.0
19609,12048,0.0
19610,12047,0.0
19611,12046,0.0
19612,12020,0.0
19613,12019,0.0
19614,12018,0.0
19615,12016,0.0
19616,12015,0.0
19617,12014,0.0
19618,12013,0.0
19619,12012,0.0
19620,12011,0.0
19621,12010,0.0
19622,12009,0.0
19623,12008,0.0
19624,12007,0.0
19625,12006,0.0
19626,12005,0.0
19627,12004,0.0
19628,12003,0.0
19629,12021,0.0
19630,12022,0.0
19631,12027,0.0
19632,12038,0.0
19633,12045,0.0
19634,12044,0.0
19635,12043,0.0
19636,12042,0.0
19637,12041,0.0
19638,12040,0.0
19639,12039,0.0
19640,12037,0.0
19641,12028,0.0
19642,12036,0.0
19643,12035,0.0
19644,12034,0.0
19645,12033,0.0
19646,12032,0.0
19647,12031,0.0
19648,12029,0.0
19649,12093,0.0
19650,12094,0.0
19651,12095,0.0
19652,12168,0.0
19653,12186,0.0
19654,12185,0.0
19655,12184,0.0
19656,12183,0.0
19657,12182,0.0
19658,12181,0.0
19659,12180,0.0
19660,12179,0.0
19661,12178,0.0
19662,12177,0.0
19663,12176,0.0
19664,12175,0.0
19665,12174,0.0
19666,12173,0.0
19667,12172,0.0
19668,12171,0.0
19669,12170,0.0
19670,12187,0.0
19671,12188,0.0
19672,12189,0.0
19673,12199,0.0
19674,12206,0.0
19675,12205,0.0
19676,12204,0.0
19677,12203,0.0
19678,12202,0.0
19679,12201,0.0
19680,12200,0.0
19681,12198,0.0
19682,12190,0.0
19683,12197,0.0
19684,12196,0.0
19685,12195,0.0
19686,12194,0.0
19687,12193,0.0
19688,12192,0.0
19689,12191,0.0
19690,12169,0.0
19691,12162,0.0
19692,12096,0.0
19693,12160,0.0
19694,12125,0.0
19695,12124,0.0
19696,12123,0.0
19697,12122,0.0
19698,12121,0.0
19699,12120,0.0
19700,12119,0.0
19701,12117,0.0
19702,12114,0.0
19703,12113,0.0
19704,12112,0.0
19705,12111,0.0
19706,12110,0.0
19707,12108,0.0
19708,12107,0.0
19709,12104,0.0
19710,12101,0.0
19711,12127,0.0
19712,12128,0.0
19713,12129,0.0
19714,12140,0.0
19715,12147,0.0
19716,12146,0.0
19717,12145,0.0
19718,12144,0.0
19719,12143,0.0
19720,12142,0.0
19721,12141,0.0
19722,12139,0.0
19723,12130,0.0
19724,12138,0.0
19725,12137,0.0
19726,12136,0.0
19727,12135,0.0
19728,12133,0.0
19729,12132,0.0
19730,12131,0.0
19731,12386,0.0
19732,12390,0.0
19733,11266,0.0
19734,12674,0.0
19735,12672,0.0
19736,12671,0.0
19737,12670,0.0
19738,12669,0.0
19739,12668,0.0
19740,12667,0.0
19741,12666,0.0
19742,12665,0.0
19743,12664,0.0
19744,12663,0.0
19745,12662,0.0
19746,12661,0.0
19747,12660,0.0
19748,12659,0.0
19749,12658,0.0
19750,12657,0.0
19751,12656,0.0
19752,12673,0.0
19753,12675,0.0
19754,12696,0.0
19755,12676,0.0
19756,12694,0.0
19757,12693,0.0
19758,12692,0.0
19759,12691,0.0
19760,12690,0.0
19761,12689,0.0
19762,12688,0.0
19763,12687,0.0
19764,12686,0.0
19765,12685,0.0
19766,12684,0.0
19767,12683,0.0
19768,12682,0.0
19769,12681,0.0
19770,12680,0.0
19771,12679,0.0
19772,12677,0.0
19773,12655,0.0
19774,12654,0.0
19775,12653,0.0
19776,12652,0.0
19777,12614,0.0
19778,12611,0.0
19779,12610,0.0
19780,12609,0.0
19781,12608,0.0
19782,12607,0.0
19783,12606,0.0
19784,12605,0.0
19785,12604,0.0
19786,12603,0.0
19787,12602,0.0
19788,12601,0.0
19789,12600,0.0
19790,12599,0.0
19791,12598,0.0
19792,12597,0.0
19793,12596,0.0
19794,12615,0.0
19795,12616,0.0
19796,12617,0.0
19797,12643,0.0
19798,12651,0.0
19799,12650,0.0
19800,12649,0.0
19801,12648,0.0
19802,12646,0.0
19803,12645,0.0
19804,12644,0.0
19805,12638,0.0
19806,12622,0.0
19807,12634,0.0
19808,12633,0.0
19809,12631,0.0
19810,12630,0.0
19811,12626,0.0
19812,12624,0.0
19813,12623,0.0
19814,12695,0.0
19815,12697,0.0
19816,12391,0.0
19817,12760,0.0
19818,12758,0.0
19819,12757,0.0
19820,12756,0.0
19821,12755,0.0
19822,12754,0.0
19823,12752,0.0
19824,12751,0.0
19825,12750,0.0
19826,12749,0.0
19827,12748,0.0
19828,12747,0.0
19829,12746,0.0
19830,12745,0.0
19831,12744,0.0
19832,12743,0.0
19833,12742,0.0
19834,12741,0.0
19835,12759,0.0
19836,12761,0.0
19837,12698,0.0
19838,12762,0.0
19839,12780,0.0
19840,12779,0.0
19841,12777,0.0
19842,12776,0.0
19843,12775,0.0
19844,12774,0.0
19845,12773,0.0
19846,12772,0.0
19847,12771,0.0
19848,12770,0.0
19849,12769,0.0
19850,12768,0.0
19851,12767,0.0
19852,12766,0.0
19853,12765,0.0
19854,12764,0.0
19855,12763,0.0
19856,12740,0.0
19857,12739,0.0
19858,12738,0.0
19859,12737,0.0
19860,12715,0.0
19861,12714,0.0
19862,12713,0.0
19863,12712,0.0
19864,12711,0.0
19865,12710,0.0
19866,12709,0.0
19867,12708,0.0
19868,12707,0.0
19869,12706,0.0
19870,12705,0.0
19871,12704,0.0
19872,12703,0.0
19873,12702,0.0
19874,12701,0.0
19875,12700,0.0
19876,12699,0.0
19877,12716,0.0
19878,12717,0.0
19879,12718,0.0
19880,12728,0.0
19881,12736,0.0
19882,12735,0.0
19883,12734,0.0
19884,12733,0.0
19885,12732,0.0
19886,12731,0.0
19887,12730,0.0
19888,12727,0.0
19889,12719,0.0
19890,12726,0.0
19891,12725,0.0
19892,12724,0.0
19893,12723,0.0
19894,12722,0.0
19895,12721,0.0
19896,12720,0.0
19897,12595,0.0
19898,12594,0.0
19899,12593,0.0
19900,12454,0.0
19901,12452,0.0
19902,12451,0.0
19903,12450,0.0
19904,12449,0.0
19905,12448,0.0
19906,12447,0.0
19907,12446,0.0
19908,12445,0.0
19909,12444,0.0
19910,12443,0.0
19911,12442,0.0
19912,12441,0.0
19913,12440,0.0
19914,12439,0.0
19915,12438,0.0
19916,12437,0.0
19917,12436,0.0
19918,12453,0.0
19919,12455,0.0
19920,12592,0.0
19921,12456,0.0
19922,12487,0.0
19923,12486,0.0
19924,12485,0.0
19925,12484,0.0
19926,12482,0.0
19927,12480,0.0
19928,12477,0.0
19929,12475,0.0
19930,12473,0.0
19931,12470,0.0
19932,12467,0.0
19933,12466,0.0
19934,12464,0.0
19935,12462,0.0
19936,12460,0.0
19937,12459,0.0
19938,12457,0.0
19939,12435,0.0
19940,12434,0.0
19941,12433,0.0
19942,12432,0.0
19943,12411,0.0
19944,12410,0.0
19945,12409,0.0
19946,12408,0.0
19947,12407,0.0
19948,12406,0.0
19949,12405,0.0
19950,12404,0.0
19951,12403,0.0
19952,12402,0.0
19953,12401,0.0
19954,12400,0.0
19955,12398,0.0
19956,12396,0.0
19957,12395,0.0
19958,12393,0.0
19959,12392,0.0
19960,12412,0.0
19961,12413,0.0
19962,12414,0.0
19963,12424,0.0
19964,12431,0.0
19965,12430,0.0
19966,12429,0.0
19967,12428,0.0
19968,12427,0.0
19969,12426,0.0
19970,12425,0.0
19971,12423,0.0
19972,12415,0.0
19973,12422,0.0
19974,12421,0.0
19975,12420,0.0
19976,12419,0.0
19977,12418,0.0
19978,12417,0.0
19979,12416,0.0
19980,12488,0.0
19981,12489,0.0
19982,12490,0.0
19983,12550,0.0
19984,12568,0.0
19985,12567,0.0
19986,12566,0.0
19987,12565,0.0
19988,12564,0.0
19989,12563,0.0
19990,12562,0.0
19991,12561,0.0
19992,12560,0.0
19993,12559,0.0
19994,12558,0.0
19995,12557,0.0
19996,12556,0.0
19997,12555,0.0
19998,12554,0.0
19999,12553,0.0
20000,12552,0.0
20001,12570,0.0
20002,12571,0.0
20003,12572,0.0
20004,12583,0.0
20005,12591,0.0
20006,12590,0.0
20007,12588,0.0
20008,12587,0.0
20009,12586,0.0
20010,12585,0.0
20011,12584,0.0
20012,12582,0.0
20013,12573,0.0
20014,12581,0.0
20015,12580,0.0
20016,12579,0.0
20017,12578,0.0
20018,12577,0.0
20019,12576,0.0
20020,12574,0.0
20021,12551,0.0
20022,12549,0.0
20023,12491,0.0
20024,12548,0.0
20025,12522,0.0
20026,12520,0.0
20027,12518,0.0
20028,12517,0.0
20029,12516,0.0
20030,12515,0.0
20031,12513,0.0
20032,12512,0.0
20033,12511,0.0
20034,12510,0.0
20035,12498,0.0
20036,12497,0.0
20037,12496,0.0
20038,12495,0.0
20039,12494,0.0
20040,12493,0.0
20041,12492,0.0
20042,12523,0.0
20043,12525,0.0
20044,12526,0.0
20045,12540,0.0
20046,12547,0.0
20047,12546,0.0
20048,12545,0.0
20049,12544,0.0
20050,12543,0.0
20051,12542,0.0
20052,12541,0.0
20053,12539,0.0
20054,12527,0.0
20055,12538,0.0
20056,12537,0.0
20057,12536,0.0
20058,12535,0.0
20059,12534,0.0
20060,12533,0.0
20061,12528,0.0
20062,12002,0.0
20063,12001,0.0
20064,12000,0.0
20065,11523,0.0
20066,11521,0.0
20067,11520,0.0
20068,11519,0.0
20069,11518,0.0
20070,11517,0.0
20071,11516,0.0
20072,11515,0.0
20073,11514,0.0
20074,11513,0.0
20075,11511,0.0
20076,11510,0.0
20077,11509,0.0
20078,11508,0.0
20079,11507,0.0
20080,11506,0.0
20081,11505,0.0
20082,11504,0.0
20083,11522,0.0
20084,11524,0.0
20085,11546,0.0
20086,11525,0.0
20087,11542,0.0
20088,11541,0.0
20089,11540,0.0
20090,11539,0.0
20091,11538,0.0
20092,11537,0.0
20093,11536,0.0
20094,11535,0.0
20095,11534,0.0
20096,11533,0.0
20097,11532,0.0
20098,11531,0.0
20099,11530,0.0
20100,11529,0.0
20101,11528,0.0
20102,11527,0.0
20103,11526,0.0
20104,11503,0.0
20105,11502,0.0
20106,11501,0.0
20107,11500,0.0
20108,11478,0.0
20109,11477,0.0
20110,11476,0.0
20111,11475,0.0
20112,11474,0.0
20113,11473,0.0
20114,11472,0.0
20115,11471,0.0
20116,11470,0.0
20117,11469,0.0
20118,11468,0.0
20119,11467,0.0
20120,11466,0.0
20121,11465,0.0
20122,11464,0.0
20123,11463,0.0
20124,11462,0.0
20125,11479,0.0
20126,11480,0.0
20127,11481,0.0
20128,11491,0.0
20129,11499,0.0
20130,11497,0.0
20131,11496,0.0
20132,11495,0.0
20133,11494,0.0
20134,11493,0.0
20135,11492,0.0
20136,11490,0.0
20137,11482,0.0
20138,11489,0.0
20139,11488,0.0
20140,11487,0.0
20141,11486,0.0
20142,11485,0.0
20143,11484,0.0
20144,11483,0.0
20145,11545,0.0
20146,11547,0.0
20147,11999,0.0
20148,11617,0.0
20149,11615,0.0
20150,11614,0.0
20151,11613,0.0
20152,11612,0.0
20153,11610,0.0
20154,11609,0.0
20155,11608,0.0
20156,11607,0.0
20157,11606,0.0
20158,11605,0.0
20159,11604,0.0
20160,11603,0.0
20161,11602,0.0
20162,11601,0.0
20163,11600,0.0
20164,11599,0.0
20165,11598,0.0
20166,11616,0.0
20167,11618,0.0
20168,11548,0.0
20169,11619,0.0
20170,11637,0.0
20171,11636,0.0
20172,11635,0.0
20173,11634,0.0
20174,11633,0.0
20175,11632,0.0
20176,11631,0.0
20177,11630,0.0
20178,11629,0.0
20179,11628,0.0
20180,11627,0.0
20181,11626,0.0
20182,11625,0.0
20183,11624,0.0
20184,11623,0.0
20185,11622,0.0
20186,11621,0.0
20187,11597,0.0
20188,11596,0.0
20189,11595,0.0
20190,11594,0.0
20191,11569,0.0
20192,11566,0.0
20193,11565,0.0
20194,11564,0.0
20195,11563,0.0
20196,11562,0.0
20197,11561,0.0
20198,11560,0.0
20199,11559,0.0
20200,11558,0.0
20201,11557,0.0
20202,11556,0.0
20203,11555,0.0
20204,11554,0.0
20205,11552,0.0
20206,11551,0.0
20207,11550,0.0
20208,11570,0.0
20209,11571,0.0
20210,11573,0.0
20211,11585,0.0
20212,11593,0.0
20213,11592,0.0
20214,11591,0.0
20215,11590,0.0
20216,11589,0.0
20217,11588,0.0
20218,11587,0.0
20219,11583,0.0
20220,11574,0.0
20221,11582,0.0
20222,11580,0.0
20223,11579,0.0
20224,11578,0.0
20225,11577,0.0
20226,11576,0.0
20227,11575,0.0
20228,11461,0.0
20229,11460,0.0
20230,11459,0.0
20231,11342,0.0
20232,11340,0.0
20233,11339,0.0
20234,11338,0.0
20235,11337,0.0
20236,11336,0.0
20237,11335,0.0
20238,11334,0.0
20239,11332,0.0
20240,11331,0.0
20241,11330,0.0
20242,11329,0.0
20243,11328,0.0
20244,11327,0.0
20245,11326,0.0
20246,11325,0.0
20247,11324,0.0
20248,11323,0.0
20249,11341,0.0
20250,11343,0.0
20251,11458,0.0
20252,11344,0.0
20253,11373,0.0
20254,11367,0.0
20255,11366,0.0
20256,11364,0.0
20257,11361,0.0
20258,11360,0.0
20259,11359,0.0
20260,11358,0.0
20261,11357,0.0
20262,11355,0.0
20263,11354,0.0
20264,11353,0.0
20265,11352,0.0
20266,11351,0.0
20267,11350,0.0
20268,11347,0.0
20269,11346,0.0
20270,11322,0.0
20271,11321,0.0
20272,11320,0.0
20273,11319,0.0
20274,11294,0.0
20275,11293,0.0
20276,11292,0.0
20277,11290,0.0
20278,11286,0.0
20279,11284,0.0
20280,11282,0.0
20281,11281,0.0
20282,11279,0.0
20283,11277,0.0
20284,11273,0.0
20285,11272,0.0
20286,11271,0.0
20287,11270,0.0
20288,11269,0.0
20289,11268,0.0
20290,11267,0.0
20291,11295,0.0
20292,11296,0.0
20293,11297,0.0
20294,11308,0.0
20295,11318,0.0
20296,11317,0.0
20297,11316,0.0
20298,11315,0.0
20299,11314,0.0
20300,11312,0.0
20301,11310,0.0
20302,11307,0.0
20303,11298,0.0
20304,11305,0.0
20305,11304,0.0
20306,11303,0.0
20307,11302,0.0
20308,11301,0.0
20309,11300,0.0
20310,11299,0.0
20311,11374,0.0
20312,11375,0.0
20313,11376,0.0
20314,11418,0.0
20315,11437,0.0
20316,11436,0.0
20317,11435,0.0
20318,11433,0.0
20319,11432,0.0
20320,11431,0.0
20321,11430,0.0
20322,11429,0.0
20323,11428,0.0
20324,11427,0.0
20325,11426,0.0
20326,11425,0.0
20327,11424,0.0
20328,11423,0.0
20329,11422,0.0
20330,11421,0.0
20331,11420,0.0
20332,11438,0.0
20333,11439,0.0
20334,11440,0.0
20335,11450,0.0
20336,11457,0.0
20337,11456,0.0
20338,11455,0.0
20339,11454,0.0
20340,11453,0.0
20341,11452,0.0
20342,11451,0.0
20343,11449,0.0
20344,11441,0.0
20345,11448,0.0
20346,11447,0.0
20347,11446,0.0
20348,11445,0.0
20349,11444,0.0
20350,11443,0.0
20351,11442,0.0
20352,11419,0.0
20353,11416,0.0
20354,11377,0.0
20355,11415,0.0
20356,11394,0.0
20357,11393,0.0
20358,11392,0.0
20359,11391,0.0
20360,11390,0.0
20361,11389,0.0
20362,11388,0.0
20363,11387,0.0
20364,11386,0.0
20365,11385,0.0
20366,11384,0.0
20367,11383,0.0
20368,11382,0.0
20369,11381,0.0
20370,11380,0.0
20371,11379,0.0
20372,11378,0.0
20373,11395,0.0
20374,11396,0.0
20375,11397,0.0
20376,11407,0.0
20377,11414,0.0
20378,11413,0.0
20379,11412,0.0
20380,11411,0.0
20381,11410,0.0
20382,11409,0.0
20383,11408,0.0
20384,11406,0.0
20385,11398,0.0
20386,11405,0.0
20387,11404,0.0
20388,11403,0.0
20389,11402,0.0
20390,11401,0.0
20391,11400,0.0
20392,11399,0.0
20393,11638,0.0
20394,11639,0.0
20395,11640,0.0
20396,11892,0.0
20397,11890,0.0
20398,11889,0.0
20399,11888,0.0
20400,11887,0.0
20401,11886,0.0
20402,11884,0.0
20403,11883,0.0
20404,11882,0.0
20405,11881,0.0
20406,11880,0.0
20407,11879,0.0
20408,11878,0.0
20409,11877,0.0
20410,11876,0.0
20411,11875,0.0
20412,11874,0.0
20413,11873,0.0
20414,11891,0.0
20415,11893,0.0
20416,11829,0.0
20417,11894,0.0
20418,11912,0.0
20419,11911,0.0
20420,11910,0.0
20421,11909,0.0
20422,11908,0.0
20423,11907,0.0
20424,11906,0.0
20425,11905,0.0
20426,11904,0.0
20427,11903,0.0
20428,11902,0.0
20429,11900,0.0
20430,11899,0.0
20431,11898,0.0
20432,11897,0.0
20433,11896,0.0
20434,11895,0.0
20435,11872,0.0
20436,11871,0.0
20437,11870,0.0
20438,11869,0.0
20439,11847,0.0
20440,11846,0.0
20441,11845,0.0
20442,11844,0.0
20443,11843,0.0
20444,11842,0.0
20445,11841,0.0
20446,11840,0.0
20447,11839,0.0
20448,11838,0.0
20449,11837,0.0
20450,11836,0.0
20451,11835,0.0
20452,11834,0.0
20453,11833,0.0
20454,11832,0.0
20455,11831,0.0
20456,11848,0.0
20457,11849,0.0
20458,11850,0.0
20459,11860,0.0
20460,11868,0.0
20461,11867,0.0
20462,11866,0.0
20463,11864,0.0
20464,11863,0.0
20465,11862,0.0
20466,11861,0.0
20467,11859,0.0
20468,11851,0.0
20469,11858,0.0
20470,11857,0.0
20471,11856,0.0
20472,11855,0.0
20473,11854,0.0
20474,11853,0.0
20475,11852,0.0
20476,11913,0.0
20477,11914,0.0
20478,11915,0.0
20479,11956,0.0
20480,11975,0.0
20481,11974,0.0
20482,11973,0.0
20483,11972,0.0
20484,11971,0.0
20485,11970,0.0
20486,11969,0.0
20487,11968,0.0
20488,11967,0.0
20489,11966,0.0
20490,11964,0.0
20491,11963,0.0
20492,11962,0.0
20493,11961,0.0
20494,11960,0.0
20495,11959,0.0
20496,11958,0.0
20497,11976,0.0
20498,11977,0.0
20499,11978,0.0
20500,11989,0.0
20501,11998,0.0
20502,11996,0.0
20503,11994,0.0
20504,11993,0.0
20505,11992,0.0
20506,11991,0.0
20507,11990,0.0
20508,11988,0.0
20509,11979,0.0
20510,11987,0.0
20511,11986,0.0
20512,11984,0.0
20513,11983,0.0
20514,11982,0.0
20515,11981,0.0
20516,11980,0.0
20517,11957,0.0
20518,11955,0.0
20519,11916,0.0
20520,11954,0.0
20521,11933,0.0
20522,11932,0.0
20523,11931,0.0
20524,11930,0.0
20525,11929,0.0
20526,11928,0.0
20527,11927,0.0
20528,11926,0.0
20529,11925,0.0
20530,11924,0.0
20531,11923,0.0
20532,11922,0.0
20533,11921,0.0
20534,11920,0.0
20535,11919,0.0
20536,11918,0.0
20537,11917,0.0
20538,11934,0.0
20539,11935,0.0
20540,11936,0.0
20541,11946,0.0
20542,11953,0.0
20543,11952,0.0
20544,11951,0.0
20545,11950,0.0
20546,11949,0.0
20547,11948,0.0
20548,11947,0.0
20549,11945,0.0
20550,11937,0.0
20551,11944,0.0
20552,11943,0.0
20553,11942,0.0
20554,11941,0.0
20555,11940,0.0
20556,11939,0.0
20557,11938,0.0
20558,11830,0.0
20559,11828,0.0
20560,11641,0.0
20561,11706,0.0
20562,11704,0.0
20563,11703,0.0
20564,11702,0.0
20565,11701,0.0
20566,11700,0.0
20567,11699,0.0
20568,11698,0.0
20569,11697,0.0
20570,11696,0.0
20571,11695,0.0
20572,11694,0.0
20573,11693,0.0
20574,11692,0.0
20575,11691,0.0
20576,11690,0.0
20577,11689,0.0
20578,11688,0.0
20579,11705,0.0
20580,11707,0.0
20581,11827,0.0
20582,11708,0.0
20583,11725,0.0
20584,11724,0.0
20585,11723,0.0
20586,11722,0.0
20587,11721,0.0
20588,11720,0.0
20589,11719,0.0
20590,11718,0.0
20591,11717,0.0
20592,11716,0.0
20593,11715,0.0
20594,11714,0.0
20595,11713,0.0
20596,11712,0.0
20597,11711,0.0
20598,11710,0.0
20599,11709,0.0
20600,11687,0.0
20601,11686,0.0
20602,1,0.0
20603,11684,0.0
20604,11662,0.0
20605,11660,0.0
20606,11658,0.0
20607,11656,0.0
20608,11655,0.0
20609,11654,0.0
20610,11653,0.0
20611,11652,0.0
20612,11651,0.0
20613,11650,0.0
20614,11649,0.0
20615,11648,0.0
20616,11647,0.0
20617,11646,0.0
20618,11645,0.0
20619,11644,0.0
20620,11643,0.0
20621,11663,0.0
20622,11664,0.0
20623,11665,0.0
20624,11675,0.0
20625,11683,0.0
20626,11682,0.0
20627,11681,0.0
20628,11680,0.0
20629,11679,0.0
20630,11678,0.0
20631,11677,0.0
20632,11674,0.0
20633,11666,0.0
20634,11673,0.0
20635,11672,0.0
20636,11671,0.0
20637,11670,0.0
20638,11669,0.0
20639,11668,0.0
20640,11667,0.0
20641,11726,0.0
20642,11728,0.0
20643,11729,0.0
20644,11771,0.0
20645,11795,0.0
20646,11794,0.0
20647,11792,0.0
20648,11791,0.0
20649,11790,0.0
20650,11789,0.0
20651,11787,0.0
20652,11784,0.0
20653,11782,0.0
20654,11781,0.0
20655,11779,0.0
20656,11778,0.0
20657,11777,0.0
20658,11776,0.0
20659,11775,0.0
20660,11774,0.0
20661,11773,0.0
20662,11796,0.0
20663,11798,0.0
20664,11799,0.0
20665,11814,0.0
20666,11826,0.0
20667,11825,0.0
20668,11824,0.0
20669,11819,0.0
20670,11817,0.0
20671,11816,0.0
20672,11815,0.0
20673,11813,0.0
20674,11800,0.0
20675,11811,0.0
20676,11809,0.0
20677,11806,0.0
20678,11805,0.0
20679,11804,0.0
20680,11802,0.0
20681,11801,0.0
20682,11772,0.0
20683,11770,0.0
20684,11730,0.0
20685,11769,0.0
20686,11747,0.0
20687,11746,0.0
20688,11745,0.0
20689,11744,0.0
20690,11743,0.0
20691,11742,0.0
20692,11741,0.0
20693,11740,0.0
20694,11739,0.0
20695,11738,0.0
20696,11737,0.0
20697,11736,0.0
20698,11735,0.0
20699,11734,0.0
20700,11733,0.0
20701,11732,0.0
20702,11731,0.0
20703,11748,0.0
20704,11749,0.0
20705,11750,0.0
20706,11760,0.0
