,betweenness_centrality,vertex
19861,0.0,7738
19862,0.0,15110
19863,0.0,23182
19864,0.0,6378
19865,0.0,17331
19866,0.0,7396
19867,0.0,11876
19868,0.0,2744
19869,0.0,657
19870,0.0,18029
19871,0.0,1548
19872,0.0,2594
19873,0.0,18031
19874,0.0,3820
19875,0.0,11184
19876,0.0,21741
19877,0.0,7506
19878,0.0,11871
19879,0.0,3941
19880,0.0,22101
19881,0.0,10473
19882,0.0,7161
19883,0.0,22788
19884,0.0,15380
19885,0.0,22144
19886,0.0,11329
19887,0.0,21013
19888,0.0,7518
19889,0.0,3291
19890,0.0,19208
19891,0.0,22243
19892,0.0,3885
19893,0.0,17756
19894,0.0,19769
19895,0.0,19247
19896,0.0,11598
19897,0.0,18461
19898,0.0,764
19899,0.0,5923
19900,0.0,17476
19901,0.0,8329
19902,0.0,17924
19903,0.0,16472
19904,0.0,19775
19905,0.0,1432
19906,0.0,247
19907,0.0,9943
19908,0.0,21706
19909,0.0,21172
19910,0.0,4025
19911,0.0,11925
19912,0.0,3589
19913,0.0,18386
19914,0.0,7166
19915,0.0,11765
19916,0.0,21528
19917,0.0,9913
19918,0.0,22301
19919,0.0,1455
19920,0.0,17668
19921,0.0,10007
19922,0.0,11970
19923,0.0,6659
19924,0.0,21866
19925,0.0,17103
19926,0.0,23088
19927,0.0,16688
19928,0.0,6833
19929,0.0,15102
19930,0.0,14222
19931,0.0,9211
19932,0.0,10603
19933,0.0,9363
19934,0.0,22749
19935,0.0,17014
19936,0.0,5302
19937,0.0,14402
19938,0.0,19725
19939,0.0,3775
19940,0.0,19517
19941,0.0,8544
19942,0.0,9693
19943,0.0,21796
19944,0.0,23067
19945,0.0,1337
19946,0.0,1762
19947,0.0,4984
19948,0.0,7501
19949,0.0,15563
19950,0.0,18781
19951,0.0,12544
19952,0.0,18079
19953,0.0,16153
19954,0.0,15943
19955,0.0,21821
19956,0.0,6327
19957,0.0,18668
19958,0.0,12466
19959,0.0,13155
19960,0.0,105
19961,0.0,21998
19962,0.0,8207
19963,0.0,15889
19964,0.0,9860
19965,0.0,21338
19966,0.0,1078
19967,0.0,2478
19968,0.0,22029
19969,0.0,13658
19970,0.0,8076
19971,0.0,20388
19972,0.0,9351
19973,0.0,13810
19974,0.0,14283
19975,0.0,12112
19976,0.0,12818
19977,0.0,944
19978,0.0,10716
19979,0.0,20937
19980,0.0,5557
19981,0.0,18751
19982,0.0,1766
19983,0.0,15756
19984,0.0,12145
19985,0.0,22356
19986,0.0,14381
19987,0.0,10159
19988,0.0,22665
19989,0.0,16756
19990,0.0,10291
19991,0.0,16923
19992,0.0,4073
19993,0.0,19977
19994,0.0,8104
19995,0.0,7142
19996,0.0,18217
19997,0.0,22648
19998,0.0,11350
19999,0.0,20513
20000,0.0,3736
20001,0.0,14984
20002,0.0,3804
20003,0.0,5101
20004,0.0,23164
20005,0.0,7796
20006,0.0,8106
20007,0.0,10615
20008,0.0,17283
20009,0.0,17397
20010,0.0,16716
20011,0.0,4416
20012,0.0,21433
20013,0.0,16103
20014,0.0,16229
20015,0.0,22042
20016,0.0,22108
20017,0.0,5143
20018,0.0,196
20019,0.0,21760
20020,0.0,7292
20021,0.0,20698
20022,0.0,1456
20023,0.0,4157
20024,0.0,9471
20025,0.0,11837
20026,0.0,21470
20027,0.0,10241
20028,0.0,22645
20029,0.0,10933
20030,0.0,17994
20031,0.0,3346
20032,0.0,10155
20033,0.0,2197
20034,0.0,11784
20035,0.0,9551
20036,0.0,16205
20037,0.0,19521
20038,0.0,9000
20039,0.0,21207
20040,0.0,4288
20041,0.0,7317
20042,0.0,9406
20043,0.0,10732
20044,0.0,9575
20045,0.0,19880
20046,0.0,22402
20047,0.0,9652
20048,0.0,14320
20049,0.0,11402
20050,0.0,23178
20051,0.0,5830
20052,0.0,17484
20053,0.0,15435
20054,0.0,12140
20055,0.0,9230
20056,0.0,19740
20057,0.0,9650
20058,0.0,96
20059,0.0,12142
20060,0.0,22066
20061,0.0,11879
20062,0.0,4203
20063,0.0,22269
20064,0.0,9498
20065,0.0,15333
20066,0.0,19568
20067,0.0,21379
20068,0.0,5974
20069,0.0,15156
20070,0.0,8506
20071,0.0,9043
20072,0.0,20057
20073,0.0,10949
20074,0.0,16640
20075,0.0,16813
20076,0.0,18209
20077,0.0,17910
20078,0.0,8063
20079,0.0,23236
20080,0.0,14932
20081,0.0,11072
20082,0.0,19674
20083,0.0,10874
20084,0.0,681
20085,0.0,19274
20086,0.0,14069
20087,0.0,16468
20088,0.0,3808
20089,0.0,14167
20090,0.0,19581
20091,0.0,10533
20092,0.0,4590
20093,0.0,15396
20094,0.0,205
20095,0.0,7197
20096,0.0,16360
20097,0.0,6579
20098,0.0,7097
20099,0.0,2936
20100,0.0,17892
20101,0.0,5351
20102,0.0,12915
20103,0.0,14739
20104,0.0,7767
20105,0.0,564
20106,0.0,7548
20107,0.0,15570
20108,0.0,15182
20109,0.0,15650
20110,0.0,22574
20111,0.0,3070
20112,0.0,21573
20113,0.0,16856
20114,0.0,11065
20115,0.0,5415
20116,0.0,2664
20117,0.0,8389
20118,0.0,16155
20119,0.0,6416
20120,0.0,5855
20121,0.0,20140
20122,0.0,18871
20123,0.0,20623
20124,0.0,20234
20125,0.0,3626
20126,0.0,4692
20127,0.0,10996
20128,0.0,18504
20129,0.0,19685
20130,0.0,22394
20131,0.0,19297
20132,0.0,19724
20133,0.0,12993
20134,0.0,12320
20135,0.0,6352
20136,0.0,9269
20137,0.0,848
20138,0.0,22696
20139,0.0,19532
20140,0.0,4087
20141,0.0,8282
20142,0.0,13779
20143,0.0,13667
20144,0.0,11929
20145,0.0,9317
20146,0.0,16400
20147,0.0,18931
20148,0.0,18900
20149,0.0,21651
20150,0.0,15858
20151,0.0,19370
20152,0.0,19167
20153,0.0,9773
20154,0.0,6988
20155,0.0,6234
20156,0.0,363
20157,0.0,20115
20158,0.0,8586
20159,0.0,13271
20160,0.0,14063
20161,0.0,2330
20162,0.0,20789
20163,0.0,2057
20164,0.0,17492
20165,0.0,5443
20166,0.0,13359
20167,0.0,17307
20168,0.0,3367
20169,0.0,16158
20170,0.0,3995
20171,0.0,21935
20172,0.0,17295
20173,0.0,20629
20174,0.0,14437
20175,0.0,19214
20176,0.0,19708
20177,0.0,8172
20178,0.0,2358
20179,0.0,14149
20180,0.0,1847
20181,0.0,6649
20182,0.0,11278
20183,0.0,9109
20184,0.0,18726
20185,0.0,8891
20186,0.0,11886
20187,0.0,9125
20188,0.0,858
20189,0.0,11311
20190,0.0,13541
20191,0.0,21291
20192,0.0,9224
20193,0.0,2081
20194,0.0,16804
20195,0.0,9499
20196,0.0,222
20197,0.0,6006
20198,0.0,3630
20199,0.0,6684
20200,0.0,15935
20201,0.0,22559
20202,0.0,19121
20203,0.0,2945
20204,0.0,18242
20205,0.0,3615
20206,0.0,8439
20207,0.0,5191
20208,0.0,3535
20209,0.0,3739
20210,0.0,12909
20211,0.0,11523
20212,0.0,5896
20213,0.0,20108
20214,0.0,5022
20215,0.0,13388
20216,0.0,13273
20217,0.0,22515
20218,0.0,14681
20219,0.0,5617
20220,0.0,5202
20221,0.0,9166
20222,0.0,1538
20223,0.0,7265
20224,0.0,2267
20225,0.0,3879
20226,0.0,8652
20227,0.0,2818
20228,0.0,12782
20229,0.0,6978
20230,0.0,21334
20231,0.0,9807
20232,0.0,4479
20233,0.0,18696
20234,0.0,1194
20235,0.0,14719
20236,0.0,21815
20237,0.0,10926
20238,0.0,5761
20239,0.0,7535
20240,0.0,5751
20241,0.0,22164
20242,0.0,163
20243,0.0,3866
20244,0.0,10956
20245,0.0,21633
20246,0.0,23343
20247,0.0,11380
20248,0.0,11504
20249,0.0,22080
20250,0.0,7143
20251,0.0,17225
20252,0.0,18828
20253,0.0,10963
20254,0.0,6382
20255,0.0,22799
20256,0.0,6407
20257,0.0,11412
20258,0.0,12353
20259,0.0,19895
20260,0.0,3969
20261,0.0,1849
20262,0.0,18438
20263,0.0,11431
20264,0.0,15402
20265,0.0,15651
20266,0.0,8336
20267,0.0,4053
20268,0.0,10816
20269,0.0,17815
20270,0.0,20061
20271,0.0,19115
20272,0.0,353
20273,0.0,4088
20274,0.0,19575
20275,0.0,6802
20276,0.0,248
20277,0.0,9850
20278,0.0,4214
20279,0.0,6531
20280,0.0,22167
20281,0.0,2447
20282,0.0,4136
20283,0.0,10102
20284,0.0,1765
20285,0.0,22620
20286,0.0,2012
20287,0.0,22785
20288,0.0,18204
20289,0.0,5928
20290,0.0,19315
20291,0.0,18290
20292,0.0,20845
20293,0.0,20981
20294,0.0,20083
20295,0.0,9709
20296,0.0,6628
20297,0.0,4023
20298,0.0,16852
20299,0.0,11238
20300,0.0,11838
20301,0.0,9387
20302,0.0,6533
20303,0.0,15540
20304,0.0,12582
20305,0.0,15991
20306,0.0,12318
20307,0.0,22476
20308,0.0,4433
20309,0.0,9136
20310,0.0,3003
20311,0.0,8730
20312,0.0,9254
20313,0.0,3865
20314,0.0,3150
20315,0.0,8669
20316,0.0,20489
20317,0.0,2567
20318,0.0,5396
20319,0.0,17913
20320,0.0,21005
20321,0.0,19119
20322,0.0,17392
20323,0.0,11741
20324,0.0,16838
20325,0.0,18092
20326,0.0,8778
20327,0.0,13579
20328,0.0,9667
20329,0.0,14768
20330,0.0,18804
20331,0.0,15520
20332,0.0,15640
20333,0.0,20871
20334,0.0,12251
20335,0.0,20742
20336,0.0,9376
20337,0.0,8510
20338,0.0,17814
20339,0.0,15408
20340,0.0,9024
20341,0.0,21669
20342,0.0,19334
20343,0.0,20575
20344,0.0,3491
20345,0.0,1469
20346,0.0,9596
20347,0.0,14234
20348,0.0,19788
20349,0.0,264
20350,0.0,17962
20351,0.0,21924
20352,0.0,11866
20353,0.0,3273
20354,0.0,20117
20355,0.0,13153
20356,0.0,23093
20357,0.0,11887
20358,0.0,22679
20359,0.0,21346
20360,0.0,18161
20361,0.0,16589
20362,0.0,10184
20363,0.0,21096
20364,0.0,16718
20365,0.0,19084
20366,0.0,9978
20367,0.0,13424
20368,0.0,22369
20369,0.0,21751
20370,0.0,14502
20371,0.0,22498
20372,0.0,23070
20373,0.0,14325
20374,0.0,13202
20375,0.0,12036
20376,0.0,4962
20377,0.0,8060
20378,0.0,10651
20379,0.0,19420
20380,0.0,23091
20381,0.0,4061
20382,0.0,10450
20383,0.0,9699
20384,0.0,23004
20385,0.0,8818
20386,0.0,16622
20387,0.0,17373
20388,0.0,18486
20389,0.0,17884
20390,0.0,17860
20391,0.0,1611
20392,0.0,4638
20393,0.0,15555
20394,0.0,21031
20395,0.0,22854
20396,0.0,20578
20397,0.0,12601
20398,0.0,21285
20399,0.0,2149
20400,0.0,17155
20401,0.0,4478
20402,0.0,3501
20403,0.0,8394
20404,0.0,6255
20405,0.0,14952
20406,0.0,3411
20407,0.0,5828
20408,0.0,11612
20409,0.0,6969
20410,0.0,16519
20411,0.0,13990
20412,0.0,13075
20413,0.0,6023
20414,0.0,16949
20415,0.0,21072
20416,0.0,504
20417,0.0,4929
20418,0.0,22343
20419,0.0,3069
20420,0.0,14854
20421,0.0,17108
20422,0.0,12127
20423,0.0,8982
20424,0.0,9858
20425,0.0,7877
20426,0.0,5874
20427,0.0,17830
20428,0.0,8543
20429,0.0,10876
20430,0.0,10890
20431,0.0,2440
20432,0.0,11183
20433,0.0,19067
20434,0.0,18944
20435,0.0,22004
20436,0.0,6578
20437,0.0,22566
20438,0.0,12547
20439,0.0,19070
20440,0.0,14485
20441,0.0,20607
20442,0.0,966
20443,0.0,22576
20444,0.0,11506
20445,0.0,5851
20446,0.0,21733
20447,0.0,19234
20448,0.0,484
20449,0.0,11992
20450,0.0,12883
20451,0.0,6907
20452,0.0,10772
20453,0.0,3923
20454,0.0,11505
20455,0.0,11709
20456,0.0,83
20457,0.0,17854
20458,0.0,16956
20459,0.0,15982
20460,0.0,5691
20461,0.0,17855
20462,0.0,23015
20463,0.0,21444
20464,0.0,13642
20465,0.0,10417
20466,0.0,1492
20467,0.0,22377
20468,0.0,14875
20469,0.0,62
20470,0.0,22234
20471,0.0,2085
20472,0.0,12995
20473,0.0,21746
20474,0.0,21472
20475,0.0,18960
20476,0.0,11698
20477,0.0,5829
20478,0.0,8038
20479,0.0,13544
20480,0.0,19031
20481,0.0,6726
20482,0.0,4950
20483,0.0,13197
20484,0.0,21856
20485,0.0,686
20486,0.0,7219
20487,0.0,19736
20488,0.0,22779
20489,0.0,14948
20490,0.0,21102
20491,0.0,19516
20492,0.0,9237
20493,0.0,5377
20494,0.0,20507
20495,0.0,20417
20496,0.0,16247
20497,0.0,19918
20498,0.0,9500
20499,0.0,1947
20500,0.0,17520
20501,0.0,8898
20502,0.0,8800
20503,0.0,5648
20504,0.0,17825
20505,0.0,8295
20506,0.0,3101
20507,0.0,12661
20508,0.0,23035
20509,0.0,12802
20510,0.0,635
20511,0.0,12632
20512,0.0,17254
20513,0.0,7270
20514,0.0,5466
20515,0.0,3082
20516,0.0,8313
20517,0.0,20032
20518,0.0,16778
20519,0.0,12281
20520,0.0,6556
20521,0.0,19610
20522,0.0,23063
20523,0.0,14439
20524,0.0,14018
20525,0.0,14279
20526,0.0,1770
20527,0.0,18417
20528,0.0,21179
20529,0.0,3525
20530,0.0,18908
20531,0.0,6616
20532,0.0,10420
20533,0.0,10251
20534,0.0,21137
20535,0.0,18344
20536,0.0,9765
20537,0.0,6981
20538,0.0,12730
20539,0.0,12628
20540,0.0,297
20541,0.0,14040
20542,0.0,4078
20543,0.0,10352
20544,0.0,17900
20545,0.0,22943
20546,0.0,5915
20547,0.0,23036
20548,0.0,12233
20549,0.0,9193
20550,0.0,433
20551,0.0,10598
20552,0.0,8435
20553,0.0,9401
20554,0.0,15965
20555,0.0,19841
20556,0.0,5622
20557,0.0,22878
20558,0.0,13497
20559,0.0,300
20560,0.0,22988
20561,0.0,16951
20562,0.0,20154
20563,0.0,22351
20564,0.0,210
20565,0.0,18994
20566,0.0,22116
20567,0.0,9731
20568,0.0,13534
20569,0.0,585
20570,0.0,21772
20571,0.0,17886
20572,0.0,6434
20573,0.0,15843
20574,0.0,12978
20575,0.0,5732
20576,0.0,863
20577,0.0,1586
20578,0.0,2301
20579,0.0,10182
20580,0.0,9231
20581,0.0,2431
20582,0.0,9599
20583,0.0,1262
20584,0.0,17398
20585,0.0,9180
20586,0.0,18189
20587,0.0,17055
20588,0.0,12997
20589,0.0,13881
20590,0.0,17424
20591,0.0,12050
20592,0.0,10176
20593,0.0,52
20594,0.0,2609
20595,0.0,20662
20596,0.0,12019
20597,0.0,19629
20598,0.0,8769
20599,0.0,7091
20600,0.0,9228
20601,0.0,19670
20602,0.0,6510
20603,0.0,6093
20604,0.0,4952
20605,0.0,19898
20606,0.0,15162
20607,0.0,16774
20608,0.0,4918
20609,0.0,17868
20610,0.0,19986
20611,0.0,11447
20612,0.0,19154
20613,0.0,19150
20614,0.0,21868
20615,0.0,15846
20616,0.0,7874
20617,0.0,424
20618,0.0,19168
20619,0.0,21322
20620,0.0,22617
20621,0.0,4137
20622,0.0,15612
20623,0.0,17595
20624,0.0,2147
20625,0.0,12224
20626,0.0,3950
20627,0.0,16137
20628,0.0,21539
20629,0.0,3533
20630,0.0,9681
20631,0.0,2247
20632,0.0,10123
20633,0.0,19344
20634,0.0,11583
20635,0.0,361
20636,0.0,10410
20637,0.0,18292
20638,0.0,569
20639,0.0,2377
20640,0.0,3027
20641,0.0,20311
20642,0.0,17051
20643,0.0,13166
20644,0.0,8666
20645,0.0,1819
20646,0.0,22397
20647,0.0,22512
20648,0.0,21185
20649,0.0,17313
20650,0.0,7182
20651,0.0,13373
20652,0.0,15587
20653,0.0,19645
20654,0.0,628
20655,0.0,13400
20656,0.0,2240
20657,0.0,11758
20658,0.0,8180
20659,0.0,16099
20660,0.0,20890
20661,0.0,21930
20662,0.0,12467
20663,0.0,21551
20664,0.0,2857
20665,0.0,7983
20666,0.0,15313
20667,0.0,16710
20668,0.0,14056
20669,0.0,14989
20670,0.0,21023
20671,0.0,7487
20672,0.0,942
20673,0.0,21869
20674,0.0,14053
20675,0.0,19893
20676,0.0,16208
20677,0.0,7552
20678,0.0,7578
20679,0.0,18129
20680,0.0,22423
20681,0.0,3794
20682,0.0,4431
20683,0.0,5198
20684,0.0,8091
20685,0.0,6337
20686,0.0,10536
20687,0.0,4656
20688,0.0,9307
20689,0.0,19770
20690,0.0,5625
20691,0.0,13152
20692,0.0,8216
20693,0.0,22540
20694,0.0,888
20695,0.0,6376
20696,0.0,2130
20697,0.0,16015
20698,0.0,4806
20699,0.0,15630
20700,0.0,3767
20701,0.0,1345
20702,0.0,8670
20703,0.0,16049
20704,0.0,18259
20705,0.0,17052
20706,0.0,7298
20707,0.0,1939
20708,0.0,17350
20709,0.0,2340
20710,0.0,20841
20711,0.0,13724
20712,0.0,8659
20713,0.0,4983
20714,0.0,20198
20715,0.0,13591
20716,0.0,13896
20717,0.0,8496
20718,0.0,15131
20719,0.0,16214
20720,0.0,9817
20721,0.0,21709
20722,0.0,16210
20723,0.0,9683
20724,0.0,23310
20725,0.0,23208
20726,0.0,19287
20727,0.0,12470
20728,0.0,20459
20729,0.0,21301
20730,0.0,13370
20731,0.0,5261
20732,0.0,10679
20733,0.0,5235
20734,0.0,596
20735,0.0,7705
20736,0.0,14126
20737,0.0,19463
20738,0.0,13031
20739,0.0,6013
20740,0.0,11859
20741,0.0,21277
20742,0.0,10116
20743,0.0,20576
20744,0.0,17329
20745,0.0,5865
20746,0.0,4969
20747,0.0,5137
20748,0.0,2940
20749,0.0,22203
20750,0.0,17410
20751,0.0,20868
20752,0.0,15140
20753,0.0,967
20754,0.0,16150
20755,0.0,18146
20756,0.0,10531
20757,0.0,13090
20758,0.0,22224
20759,0.0,13474
20760,0.0,12945
20761,0.0,6022
20762,0.0,11857
20763,0.0,21206
20764,0.0,11415
20765,0.0,23221
20766,0.0,19362
20767,0.0,20292
20768,0.0,16782
20769,0.0,18048
20770,0.0,18998
20771,0.0,18049
20772,0.0,14127
20773,0.0,13301
20774,0.0,15233
20775,0.0,16615
20776,0.0,1861
20777,0.0,20393
20778,0.0,14517
20779,0.0,20927
20780,0.0,18131
20781,0.0,18062
20782,0.0,17906
20783,0.0,17470
20784,0.0,12339
20785,0.0,11394
20786,0.0,18584
20787,0.0,21018
20788,0.0,18124
20789,0.0,22386
20790,0.0,5482
20791,0.0,11601
20792,0.0,2720
20793,0.0,10780
20794,0.0,8177
20795,0.0,19975
20796,0.0,20493
20797,0.0,14958
20798,0.0,13208
20799,0.0,23157
20800,0.0,22883
20801,0.0,7929
20802,0.0,17347
20803,0.0,11825
20804,0.0,8427
20805,0.0,646
20806,0.0,19727
20807,0.0,7106
20808,0.0,14246
20809,0.0,88
20810,0.0,16250
20811,0.0,13240
20812,0.0,14834
20813,0.0,7053
20814,0.0,3813
20815,0.0,5603
20816,0.0,5072
20817,0.0,8390
20818,0.0,23253
20819,0.0,3339
20820,0.0,7443
20821,0.0,23266
20822,0.0,15187
20823,0.0,8201
20824,0.0,12681
20825,0.0,13691
20826,0.0,17065
20827,0.0,17085
20828,0.0,15389
20829,0.0,1440
20830,0.0,16840
20831,0.0,22774
20832,0.0,7029
20833,0.0,17584
20834,0.0,22658
20835,0.0,332
20836,0.0,13340
20837,0.0,12396
20838,0.0,6079
20839,0.0,19913
20840,0.0,22190
20841,0.0,2892
20842,0.0,909
20843,0.0,8504
20844,0.0,7927
20845,0.0,6350
20846,0.0,11515
20847,0.0,20321
20848,0.0,7923
20849,0.0,4470
20850,0.0,3329
20851,0.0,623
20852,0.0,7550
20853,0.0,11766
20854,0.0,16090
20855,0.0,7172
20856,0.0,7511
20857,0.0,15731
20858,0.0,2382
20859,0.0,861
20860,0.0,11417
20861,0.0,17982
20862,0.0,12342
20863,0.0,21479
20864,0.0,11410
20865,0.0,15977
20866,0.0,21440
20867,0.0,4008
20868,0.0,8087
20869,0.0,15159
20870,0.0,14085
20871,0.0,15001
20872,0.0,2682
20873,0.0,8415
20874,0.0,7319
20875,0.0,22553
20876,0.0,794
20877,0.0,286
20878,0.0,11559
20879,0.0,13822
20880,0.0,3102
20881,0.0,17709
20882,0.0,11675
20883,0.0,11606
20884,0.0,19077
20885,0.0,5295
20886,0.0,7277
20887,0.0,22809
20888,0.0,8658
20889,0.0,23160
20890,0.0,22459
20891,0.0,17707
20892,0.0,17253
20893,0.0,3111
20894,0.0,14849
20895,0.0,22270
20896,0.0,15235
20897,0.0,4608
20898,0.0,1588
20899,0.0,17967
20900,0.0,19386
20901,0.0,11097
20902,0.0,9504
20903,0.0,19824
20904,0.0,18326
20905,0.0,21769
20906,0.0,18393
20907,0.0,21399
20908,0.0,6095
20909,0.0,14101
20910,0.0,15621
20911,0.0,21954
20912,0.0,22906
20913,0.0,18831
20914,0.0,5305
20915,0.0,21560
20916,0.0,21335
20917,0.0,17488
20918,0.0,13172
20919,0.0,6120
20920,0.0,19138
20921,0.0,16499
20922,0.0,11872
20923,0.0,6618
20924,0.0,19605
20925,0.0,23185
20926,0.0,17765
20927,0.0,15688
20928,0.0,19437
20929,0.0,17381
20930,0.0,21412
20931,0.0,1833
20932,0.0,5065
20933,0.0,9825
20934,0.0,2204
20935,0.0,21792
20936,0.0,15683
20937,0.0,1597
20938,0.0,5456
20939,0.0,20297
20940,0.0,15295
20941,0.0,5036
20942,0.0,19914
20943,0.0,8950
20944,0.0,4163
20945,0.0,18509
20946,0.0,6903
20947,0.0,11578
20948,0.0,6986
20949,0.0,22800
20950,0.0,17092
20951,0.0,21205
20952,0.0,17185
20953,0.0,11428
20954,0.0,21276
20955,0.0,6980
20956,0.0,22727
20957,0.0,5297
20958,0.0,20357
20959,0.0,2800
20960,0.0,17440
20961,0.0,19811
20962,0.0,10687
20963,0.0,10714
20964,0.0,6931
20965,0.0,9392
20966,0.0,13946
20967,0.0,18136
20968,0.0,19286
20969,0.0,2002
20970,0.0,5387
20971,0.0,9454
20972,0.0,19654
20973,0.0,22068
20974,0.0,11370
20975,0.0,12235
20976,0.0,4744
20977,0.0,4992
20978,0.0,17785
20979,0.0,9835
20980,0.0,17453
20981,0.0,15137
20982,0.0,12617
20983,0.0,3966
20984,0.0,5303
20985,0.0,10690
20986,0.0,5393
20987,0.0,8380
20988,0.0,13518
20989,0.0,10275
20990,0.0,23279
20991,0.0,12772
20992,0.0,7150
20993,0.0,20892
20994,0.0,1341
20995,0.0,18044
20996,0.0,4415
20997,0.0,10749
20998,0.0,11196
20999,0.0,16920
21000,0.0,12921
21001,0.0,14267
21002,0.0,9088
21003,0.0,19081
21004,0.0,21232
21005,0.0,15189
21006,0.0,22870
21007,0.0,5734
21008,0.0,19546
21009,0.0,9975
21010,0.0,772
21011,0.0,7819
21012,0.0,22525
21013,0.0,13516
21014,0.0,10368
21015,0.0,313
21016,0.0,12180
21017,0.0,11692
21018,0.0,3290
21019,0.0,10528
21020,0.0,1596
21021,0.0,7789
21022,0.0,22023
21023,0.0,23319
21024,0.0,20361
21025,0.0,7077
21026,0.0,15447
21027,0.0,22293
21028,0.0,20777
21029,0.0,10408
21030,0.0,21289
21031,0.0,3347
21032,0.0,15847
21033,0.0,9284
21034,0.0,13300
21035,0.0,21015
21036,0.0,2811
21037,0.0,19329
21038,0.0,16031
21039,0.0,1694
21040,0.0,15101
21041,0.0,6681
21042,0.0,3963
21043,0.0,1543
21044,0.0,7581
21045,0.0,21584
21046,0.0,23188
21047,0.0,1806
21048,0.0,8105
21049,0.0,2320
21050,0.0,468
21051,0.0,19916
21052,0.0,6960
21053,0.0,14980
21054,0.0,5850
21055,0.0,15835
21056,0.0,16069
21057,0.0,11701
21058,0.0,19332
21059,0.0,14385
21060,0.0,17338
21061,0.0,11762
21062,0.0,14537
21063,0.0,11413
21064,0.0,4494
21065,0.0,19455
21066,0.0,5326
21067,0.0,18694
21068,0.0,8933
21069,0.0,8970
21070,0.0,1083
21071,0.0,9853
21072,0.0,20816
21073,0.0,17926
21074,0.0,11754
21075,0.0,3623
21076,0.0,16638
21077,0.0,4657
21078,0.0,13343
21079,0.0,19256
21080,0.0,20028
21081,0.0,20922
21082,0.0,5512
21083,0.0,10325
21084,0.0,8391
21085,0.0,17788
21086,0.0,15914
21087,0.0,1003
21088,0.0,4065
21089,0.0,19014
21090,0.0,10558
21091,0.0,22435
21092,0.0,7460
21093,0.0,17652
21094,0.0,7435
21095,0.0,13282
21096,0.0,5147
21097,0.0,11148
21098,0.0,6532
21099,0.0,21971
21100,0.0,8764
21101,0.0,22197
21102,0.0,14809
21103,0.0,9948
21104,0.0,10088
21105,0.0,14585
21106,0.0,22039
21107,0.0,11941
21108,0.0,6816
21109,0.0,13007
21110,0.0,13328
21111,0.0,6216
21112,0.0,12491
21113,0.0,15953
21114,0.0,3742
21115,0.0,16577
21116,0.0,14668
21117,0.0,5608
21118,0.0,21194
21119,0.0,11874
21120,0.0,22035
21121,0.0,1043
21122,0.0,9856
21123,0.0,18389
21124,0.0,20761
21125,0.0,7200
21126,0.0,3251
21127,0.0,21837
21128,0.0,5542
21129,0.0,16603
21130,0.0,9103
21131,0.0,14004
21132,0.0,18488
21133,0.0,22440
21134,0.0,21649
21135,0.0,19909
21136,0.0,19007
21137,0.0,11659
21138,0.0,5971
21139,0.0,11014
21140,0.0,13696
21141,0.0,8732
21142,0.0,11946
21143,0.0,9175
21144,0.0,11561
21145,0.0,16383
21146,0.0,1619
21147,0.0,7385
21148,0.0,19561
21149,0.0,9585
21150,0.0,17151
21151,0.0,15322
21152,0.0,22907
21153,0.0,7210
21154,0.0,22588
21155,0.0,16635
21156,0.0,19258
21157,0.0,16050
21158,0.0,22755
21159,0.0,19587
21160,0.0,20482
21161,0.0,11265
21162,0.0,5184
21163,0.0,13345
21164,0.0,8270
21165,0.0,20243
21166,0.0,1222
21167,0.0,17323
21168,0.0,9793
21169,0.0,20282
21170,0.0,17503
21171,0.0,6913
21172,0.0,11753
21173,0.0,1232
21174,0.0,18967
21175,0.0,8364
21176,0.0,4664
21177,0.0,4119
21178,0.0,19908
21179,0.0,9994
21180,0.0,8525
21181,0.0,12826
21182,0.0,22110
21183,0.0,3665
21184,0.0,16904
21185,0.0,13414
21186,0.0,1212
21187,0.0,7902
21188,0.0,10122
21189,0.0,6142
21190,0.0,22052
21191,0.0,1520
21192,0.0,18271
21193,0.0,4654
21194,0.0,3449
21195,0.0,16764
21196,0.0,19991
21197,0.0,3671
21198,0.0,8692
21199,0.0,11922
21200,0.0,988
21201,0.0,20776
21202,0.0,12452
21203,0.0,22570
21204,0.0,2604
21205,0.0,19125
21206,0.0,22744
21207,0.0,5888
21208,0.0,19244
21209,0.0,22703
21210,0.0,18433
21211,0.0,2836
21212,0.0,15747
21213,0.0,3819
21214,0.0,17208
21215,0.0,3705
21216,0.0,3977
21217,0.0,9337
21218,0.0,5293
21219,0.0,13818
21220,0.0,3298
21221,0.0,23078
21222,0.0,20438
21223,0.0,13385
21224,0.0,13984
21225,0.0,4349
21226,0.0,14220
21227,0.0,263
21228,0.0,3194
21229,0.0,6087
21230,0.0,22327
21231,0.0,17396
21232,0.0,18855
21233,0.0,9069
21234,0.0,14276
21235,0.0,20019
21236,0.0,6773
21237,0.0,8527
21238,0.0,12848
21239,0.0,20614
21240,0.0,8989
21241,0.0,17029
21242,0.0,11391
21243,0.0,20071
21244,0.0,8398
21245,0.0,21007
21246,0.0,7842
21247,0.0,2739
21248,0.0,11027
21249,0.0,14942
21250,0.0,9581
21251,0.0,20656
21252,0.0,3625
21253,0.0,9787
21254,0.0,19117
21255,0.0,3386
21256,0.0,3598
21257,0.0,1768
21258,0.0,19569
21259,0.0,9892
21260,0.0,1363
21261,0.0,15705
21262,0.0,7862
21263,0.0,14356
