,Node,pagerank_centrality
20178,12761,4.157468750063163e-05
20179,12760,4.157468750063163e-05
20180,12791,4.157468750063163e-05
20181,12736,4.157468750063163e-05
20182,12734,4.157468750063163e-05
20183,12733,4.157468750063163e-05
20184,12732,4.157468750063163e-05
20185,12731,4.157468750063163e-05
20186,12730,4.157468750063163e-05
20187,12727,4.157468750063163e-05
20188,12738,4.157468750063163e-05
20189,12726,4.157468750063163e-05
20190,12725,4.157468750063163e-05
20191,12724,4.157468750063163e-05
20192,12723,4.157468750063163e-05
20193,12722,4.157468750063163e-05
20194,12720,4.157468750063163e-05
20195,12737,4.157468750063163e-05
20196,12739,4.157468750063163e-05
20197,12759,4.157468750063163e-05
20198,12751,4.157468750063163e-05
20199,12758,4.157468750063163e-05
20200,12757,4.157468750063163e-05
20201,12756,4.157468750063163e-05
20202,12755,4.157468750063163e-05
20203,12754,4.157468750063163e-05
20204,12752,4.157468750063163e-05
20205,12750,4.157468750063163e-05
20206,12740,4.157468750063163e-05
20207,12749,4.157468750063163e-05
20208,12748,4.157468750063163e-05
20209,12747,4.157468750063163e-05
20210,12746,4.157468750063163e-05
20211,12743,4.157468750063163e-05
20212,12742,4.157468750063163e-05
20213,12772,4.157468750063163e-05
20214,12697,4.157468750063163e-05
20215,21875,4.15723376223074e-05
20216,20308,4.15723376223074e-05
20217,21847,4.15723376223074e-05
20218,21848,4.15723376223074e-05
20219,21849,4.15723376223074e-05
20220,21850,4.15723376223074e-05
20221,21851,4.15723376223074e-05
20222,21852,4.15723376223074e-05
20223,21853,4.15723376223074e-05
20224,21854,4.15723376223074e-05
20225,21855,4.15723376223074e-05
20226,21856,4.15723376223074e-05
20227,21857,4.15723376223074e-05
20228,21858,4.15723376223074e-05
20229,21859,4.15723376223074e-05
20230,21860,4.15723376223074e-05
20231,21861,4.15723376223074e-05
20232,21846,4.15723376223074e-05
20233,21845,4.15723376223074e-05
20234,21844,4.15723376223074e-05
20235,21835,4.15723376223074e-05
20236,21829,4.15723376223074e-05
20237,21830,4.15723376223074e-05
20238,21831,4.15723376223074e-05
20239,21832,4.15723376223074e-05
20240,21833,4.15723376223074e-05
20241,21834,4.15723376223074e-05
20242,21836,4.15723376223074e-05
20243,21843,4.15723376223074e-05
20244,21837,4.15723376223074e-05
20245,21838,4.15723376223074e-05
20246,21839,4.15723376223074e-05
20247,21840,4.15723376223074e-05
20248,21841,4.15723376223074e-05
20249,21842,4.15723376223074e-05
20250,21862,4.15723376223074e-05
20251,21863,4.15723376223074e-05
20252,21864,4.15723376223074e-05
20253,21879,4.15723376223074e-05
20254,19922,4.15723376223074e-05
20255,2140,4.15723376223074e-05
20256,661,4.15723376223074e-05
20257,21887,4.15723376223074e-05
20258,21886,4.15723376223074e-05
20259,21885,4.15723376223074e-05
20260,21884,4.15723376223074e-05
20261,21883,4.15723376223074e-05
20262,21865,4.15723376223074e-05
20263,21881,4.15723376223074e-05
20264,21880,4.15723376223074e-05
20265,21882,4.15723376223074e-05
20266,21878,4.15723376223074e-05
20267,21870,4.15723376223074e-05
20268,21866,4.15723376223074e-05
20269,21867,4.15723376223074e-05
20270,21868,4.15723376223074e-05
20271,21877,4.15723376223074e-05
20272,21869,4.15723376223074e-05
20273,21828,4.15723376223074e-05
20274,21871,4.15723376223074e-05
20275,21872,4.15723376223074e-05
20276,21873,4.15723376223074e-05
20277,21874,4.15723376223074e-05
20278,21876,4.15723376223074e-05
20279,5487,4.156738364131259e-05
20280,5492,4.156738364131259e-05
20281,5493,4.156738364131259e-05
20282,5494,4.156738364131259e-05
20283,5474,4.156738364131259e-05
20284,5496,4.156738364131259e-05
20285,5497,4.156738364131259e-05
20286,5489,4.156738364131259e-05
20287,5475,4.156738364131259e-05
20288,5422,4.156738364131259e-05
20289,5421,4.156738364131259e-05
20290,5412,4.156738364131259e-05
20291,5413,4.156738364131259e-05
20292,5414,4.156738364131259e-05
20293,5415,4.156738364131259e-05
20294,5416,4.156738364131259e-05
20295,5420,4.156738364131259e-05
20296,5424,4.156738364131259e-05
20297,5408,4.156738364131259e-05
20298,5426,4.156738364131259e-05
20299,5427,4.156738364131259e-05
20300,5428,4.156738364131259e-05
20301,5431,4.156738364131259e-05
20302,5433,4.156738364131259e-05
20303,5434,4.156738364131259e-05
20304,5411,4.156738364131259e-05
20305,5407,4.156738364131259e-05
20306,5486,4.156738364131259e-05
20307,5390,4.156738364131259e-05
20308,5381,4.156738364131259e-05
20309,5382,4.156738364131259e-05
20310,5386,4.156738364131259e-05
20311,5387,4.156738364131259e-05
20312,5388,4.156738364131259e-05
20313,5389,4.156738364131259e-05
20314,5392,4.156738364131259e-05
20315,5406,4.156738364131259e-05
20316,5395,4.156738364131259e-05
20317,5396,4.156738364131259e-05
20318,5402,4.156738364131259e-05
20319,5403,4.156738364131259e-05
20320,5404,4.156738364131259e-05
20321,5405,4.156738364131259e-05
20322,5440,4.156738364131259e-05
20323,5429,4.156738364131259e-05
20324,5441,4.156738364131259e-05
20325,5464,4.156738364131259e-05
20326,5476,4.156738364131259e-05
20327,5478,4.156738364131259e-05
20328,5479,4.156738364131259e-05
20329,5480,4.156738364131259e-05
20330,5481,4.156738364131259e-05
20331,5482,4.156738364131259e-05
20332,5483,4.156738364131259e-05
20333,5485,4.156738364131259e-05
20334,5442,4.156738364131259e-05
20335,5473,4.156738364131259e-05
20336,5470,4.156738364131259e-05
20337,5468,4.156738364131259e-05
20338,5466,4.156738364131259e-05
20339,5465,4.156738364131259e-05
20340,5467,4.156738364131259e-05
20341,5463,4.156738364131259e-05
20342,5454,4.156738364131259e-05
20343,5446,4.156738364131259e-05
20344,5447,4.156738364131259e-05
20345,5451,4.156738364131259e-05
20346,5462,4.156738364131259e-05
20347,5453,4.156738364131259e-05
20348,5452,4.156738364131259e-05
20349,5455,4.156738364131259e-05
20350,5456,4.156738364131259e-05
20351,5458,4.156738364131259e-05
20352,5459,4.156738364131259e-05
20353,5461,4.156738364131259e-05
20354,5477,4.156738364131259e-05
20355,18843,4.156637060788205e-05
20356,18755,4.156637060788205e-05
20357,18750,4.156637060788205e-05
20358,18754,4.156637060788205e-05
20359,18753,4.156637060788205e-05
20360,18752,4.156637060788205e-05
20361,18751,4.156637060788205e-05
20362,18745,4.156637060788205e-05
20363,18749,4.156637060788205e-05
20364,18748,4.156637060788205e-05
20365,18747,4.156637060788205e-05
20366,18746,4.156637060788205e-05
20367,10142,4.156637060788205e-05
20368,18840,4.156637060788205e-05
20369,18757,4.156637060788205e-05
20370,18756,4.156637060788205e-05
20371,18841,4.156637060788205e-05
20372,18758,4.156637060788205e-05
20373,18810,4.156637060788205e-05
20374,18818,4.156637060788205e-05
20375,18817,4.156637060788205e-05
20376,18816,4.156637060788205e-05
20377,18815,4.156637060788205e-05
20378,18814,4.156637060788205e-05
20379,18813,4.156637060788205e-05
20380,18812,4.156637060788205e-05
20381,18811,4.156637060788205e-05
20382,18809,4.156637060788205e-05
20383,18799,4.156637060788205e-05
20384,18808,4.156637060788205e-05
20385,18807,4.156637060788205e-05
20386,18806,4.156637060788205e-05
20387,18805,4.156637060788205e-05
20388,18804,4.156637060788205e-05
20389,18803,4.156637060788205e-05
20390,18802,4.156637060788205e-05
20391,18801,4.156637060788205e-05
20392,18819,4.156637060788205e-05
20393,18820,4.156637060788205e-05
20394,18842,4.156637060788205e-05
20395,18821,4.156637060788205e-05
20396,18839,4.156637060788205e-05
20397,18838,4.156637060788205e-05
20398,18837,4.156637060788205e-05
20399,18836,4.156637060788205e-05
20400,18835,4.156637060788205e-05
20401,18834,4.156637060788205e-05
20402,18759,4.156637060788205e-05
20403,18832,4.156637060788205e-05
20404,18831,4.156637060788205e-05
20405,18830,4.156637060788205e-05
20406,18829,4.156637060788205e-05
20407,18828,4.156637060788205e-05
20408,18827,4.156637060788205e-05
20409,18826,4.156637060788205e-05
20410,18825,4.156637060788205e-05
20411,18824,4.156637060788205e-05
20412,18823,4.156637060788205e-05
20413,18800,4.156637060788205e-05
20414,18833,4.156637060788205e-05
20415,18798,4.156637060788205e-05
20416,18770,4.156637060788205e-05
20417,18778,4.156637060788205e-05
20418,18777,4.156637060788205e-05
20419,18776,4.156637060788205e-05
20420,18775,4.156637060788205e-05
20421,18774,4.156637060788205e-05
20422,18773,4.156637060788205e-05
20423,18772,4.156637060788205e-05
20424,18771,4.156637060788205e-05
20425,18769,4.156637060788205e-05
20426,18780,4.156637060788205e-05
20427,18768,4.156637060788205e-05
20428,18767,4.156637060788205e-05
20429,18766,4.156637060788205e-05
20430,18764,4.156637060788205e-05
20431,18763,4.156637060788205e-05
20432,18797,4.156637060788205e-05
20433,18761,4.156637060788205e-05
20434,18762,4.156637060788205e-05
20435,18779,4.156637060788205e-05
20436,18765,4.156637060788205e-05
20437,18781,4.156637060788205e-05
20438,18789,4.156637060788205e-05
20439,18795,4.156637060788205e-05
20440,18760,4.156637060788205e-05
20441,18796,4.156637060788205e-05
20442,18782,4.156637060788205e-05
20443,18793,4.156637060788205e-05
20444,18792,4.156637060788205e-05
20445,18791,4.156637060788205e-05
20446,18790,4.156637060788205e-05
20447,18794,4.156637060788205e-05
20448,18788,4.156637060788205e-05
20449,18787,4.156637060788205e-05
20450,18786,4.156637060788205e-05
20451,18783,4.156637060788205e-05
20452,18784,4.156637060788205e-05
20453,18785,4.156637060788205e-05
20454,19843,4.1562398360598665e-05
20455,19868,4.1562398360598665e-05
20456,19920,4.1562398360598665e-05
20457,19865,4.1562398360598665e-05
20458,19866,4.1562398360598665e-05
20459,19867,4.1562398360598665e-05
20460,19870,4.1562398360598665e-05
20461,19869,4.1562398360598665e-05
20462,19921,4.1562398360598665e-05
20463,19871,4.1562398360598665e-05
20464,19872,4.1562398360598665e-05
20465,19873,4.1562398360598665e-05
20466,19874,4.1562398360598665e-05
20467,19875,4.1562398360598665e-05
20468,19864,4.1562398360598665e-05
20469,19876,4.1562398360598665e-05
20470,19858,4.1562398360598665e-05
20471,19863,4.1562398360598665e-05
20472,19862,4.1562398360598665e-05
20473,19844,4.1562398360598665e-05
20474,19845,4.1562398360598665e-05
20475,19846,4.1562398360598665e-05
20476,19918,4.1562398360598665e-05
20477,19847,4.1562398360598665e-05
20478,19848,4.1562398360598665e-05
20479,19850,4.1562398360598665e-05
20480,19851,4.1562398360598665e-05
20481,19852,4.1562398360598665e-05
20482,19853,4.1562398360598665e-05
20483,19854,4.1562398360598665e-05
20484,19855,4.1562398360598665e-05
20485,19856,4.1562398360598665e-05
20486,19857,4.1562398360598665e-05
20487,19859,4.1562398360598665e-05
20488,19860,4.1562398360598665e-05
20489,19861,4.1562398360598665e-05
20490,19919,4.1562398360598665e-05
20491,19900,4.1562398360598665e-05
20492,19917,4.1562398360598665e-05
20493,19916,4.1562398360598665e-05
20494,19894,4.1562398360598665e-05
20495,19893,4.1562398360598665e-05
20496,19892,4.1562398360598665e-05
20497,19891,4.1562398360598665e-05
20498,19890,4.1562398360598665e-05
20499,19889,4.1562398360598665e-05
20500,19888,4.1562398360598665e-05
20501,19887,4.1562398360598665e-05
20502,19886,4.1562398360598665e-05
20503,19885,4.1562398360598665e-05
20504,19884,4.1562398360598665e-05
20505,19883,4.1562398360598665e-05
20506,19882,4.1562398360598665e-05
20507,19881,4.1562398360598665e-05
20508,19880,4.1562398360598665e-05
20509,19841,4.1562398360598665e-05
20510,19879,4.1562398360598665e-05
20511,19895,4.1562398360598665e-05
20512,19896,4.1562398360598665e-05
20513,19897,4.1562398360598665e-05
20514,19908,4.1562398360598665e-05
20515,19915,4.1562398360598665e-05
20516,19914,4.1562398360598665e-05
20517,19913,4.1562398360598665e-05
20518,19912,4.1562398360598665e-05
20519,19911,4.1562398360598665e-05
20520,19910,4.1562398360598665e-05
20521,19909,4.1562398360598665e-05
20522,19907,4.1562398360598665e-05
20523,19898,4.1562398360598665e-05
20524,19906,4.1562398360598665e-05
20525,19905,4.1562398360598665e-05
20526,19904,4.1562398360598665e-05
20527,19903,4.1562398360598665e-05
20528,19902,4.1562398360598665e-05
20529,19901,4.1562398360598665e-05
20530,19899,4.1562398360598665e-05
20531,19842,4.1562398360598665e-05
20532,19838,4.1562398360598665e-05
20533,19878,4.1562398360598665e-05
20534,19829,4.1562398360598665e-05
20535,19840,4.1562398360598665e-05
20536,19839,4.1562398360598665e-05
20537,19837,4.1562398360598665e-05
20538,19835,4.1562398360598665e-05
20539,19834,4.1562398360598665e-05
20540,19833,4.1562398360598665e-05
20541,19832,4.1562398360598665e-05
20542,19831,4.1562398360598665e-05
20543,19830,4.1562398360598665e-05
20544,19836,4.1562398360598665e-05
20545,19828,4.1562398360598665e-05
20546,19425,4.1562398360598665e-05
20547,19827,4.1562398360598665e-05
20548,16442,4.1562398360598665e-05
20549,19033,4.1562398360598665e-05
20550,19877,4.1562398360598665e-05
20551,19823,4.1562398360598665e-05
20552,19824,4.1562398360598665e-05
20553,19825,4.1562398360598665e-05
20554,19826,4.1562398360598665e-05
20555,509,4.1558542944117736e-05
20556,499,4.1558542944117736e-05
20557,508,4.1558542944117736e-05
20558,507,4.1558542944117736e-05
20559,506,4.1558542944117736e-05
20560,505,4.1558542944117736e-05
20561,503,4.1558542944117736e-05
20562,501,4.1558542944117736e-05
20563,494,4.1558542944117736e-05
20564,498,4.1558542944117736e-05
20565,497,4.1558542944117736e-05
20566,496,4.1558542944117736e-05
20567,495,4.1558542944117736e-05
20568,493,4.1558542944117736e-05
20569,492,4.1558542944117736e-05
20570,511,4.1558542944117736e-05
20571,510,4.1558542944117736e-05
20572,526,4.1558542944117736e-05
20573,513,4.1558542944117736e-05
20574,514,4.1558542944117736e-05
20575,534,4.1558542944117736e-05
20576,533,4.1558542944117736e-05
20577,532,4.1558542944117736e-05
20578,531,4.1558542944117736e-05
20579,528,4.1558542944117736e-05
20580,527,4.1558542944117736e-05
20581,489,4.1558542944117736e-05
20582,525,4.1558542944117736e-05
20583,524,4.1558542944117736e-05
20584,523,4.1558542944117736e-05
20585,522,4.1558542944117736e-05
20586,520,4.1558542944117736e-05
20587,518,4.1558542944117736e-05
20588,517,4.1558542944117736e-05
20589,516,4.1558542944117736e-05
20590,490,4.1558542944117736e-05
20591,455,4.1558542944117736e-05
20592,452,4.1558542944117736e-05
20593,431,4.1558542944117736e-05
20594,418,4.1558542944117736e-05
20595,419,4.1558542944117736e-05
20596,466,4.1558542944117736e-05
20597,423,4.1558542944117736e-05
20598,425,4.1558542944117736e-05
20599,429,4.1558542944117736e-05
20600,462,4.1558542944117736e-05
20601,461,4.1558542944117736e-05
20602,460,4.1558542944117736e-05
20603,458,4.1558542944117736e-05
20604,457,4.1558542944117736e-05
20605,456,4.1558542944117736e-05
20606,432,4.1558542944117736e-05
20607,487,4.1558542944117736e-05
20608,434,4.1558542944117736e-05
20609,435,4.1558542944117736e-05
20610,439,4.1558542944117736e-05
20611,440,4.1558542944117736e-05
20612,441,4.1558542944117736e-05
20613,442,4.1558542944117736e-05
20614,443,4.1558542944117736e-05
20615,444,4.1558542944117736e-05
20616,446,4.1558542944117736e-05
20617,447,4.1558542944117736e-05
20618,448,4.1558542944117736e-05
20619,450,4.1558542944117736e-05
20620,417,4.1558542944117736e-05
20621,416,4.1558542944117736e-05
20622,415,4.1558542944117736e-05
20623,414,4.1558542944117736e-05
20624,485,4.1558542944117736e-05
20625,483,4.1558542944117736e-05
20626,482,4.1558542944117736e-05
20627,481,4.1558542944117736e-05
20628,480,4.1558542944117736e-05
20629,478,4.1558542944117736e-05
20630,477,4.1558542944117736e-05
20631,476,4.1558542944117736e-05
20632,475,4.1558542944117736e-05
20633,473,4.1558542944117736e-05
20634,472,4.1558542944117736e-05
20635,470,4.1558542944117736e-05
20636,469,4.1558542944117736e-05
20637,401,4.1558542944117736e-05
20638,402,4.1558542944117736e-05
20639,468,4.1558542944117736e-05
20640,404,4.1558542944117736e-05
20641,405,4.1558542944117736e-05
20642,407,4.1558542944117736e-05
20643,408,4.1558542944117736e-05
20644,467,4.1558542944117736e-05
20645,410,4.1558542944117736e-05
20646,411,4.1558542944117736e-05
20647,412,4.1558542944117736e-05
20648,413,4.1558542944117736e-05
20649,488,4.1558542944117736e-05
20650,502,4.1558542944117736e-05
20651,12437,4.155194158997811e-05
20652,12396,4.155194158997811e-05
20653,12400,4.155194158997811e-05
20654,12402,4.155194158997811e-05
20655,12403,4.155194158997811e-05
20656,12404,4.155194158997811e-05
20657,12405,4.155194158997811e-05
20658,12406,4.155194158997811e-05
20659,12407,4.155194158997811e-05
20660,12408,4.155194158997811e-05
20661,12409,4.155194158997811e-05
20662,12410,4.155194158997811e-05
20663,12411,4.155194158997811e-05
20664,12412,4.155194158997811e-05
20665,12413,4.155194158997811e-05
20666,12414,4.155194158997811e-05
20667,12415,4.155194158997811e-05
20668,12416,4.155194158997811e-05
20669,12417,4.155194158997811e-05
20670,12418,4.155194158997811e-05
20671,12419,4.155194158997811e-05
20672,12420,4.155194158997811e-05
20673,12421,4.155194158997811e-05
20674,12422,4.155194158997811e-05
20675,12423,4.155194158997811e-05
20676,12424,4.155194158997811e-05
20677,12425,4.155194158997811e-05
20678,12426,4.155194158997811e-05
20679,12427,4.155194158997811e-05
20680,12428,4.155194158997811e-05
20681,12429,4.155194158997811e-05
20682,12398,4.155194158997811e-05
20683,12395,4.155194158997811e-05
20684,12431,4.155194158997811e-05
20685,12394,4.155194158997811e-05
20686,899,4.155194158997811e-05
20687,12355,4.155194158997811e-05
20688,12356,4.155194158997811e-05
20689,12357,4.155194158997811e-05
20690,12358,4.155194158997811e-05
20691,12360,4.155194158997811e-05
20692,12364,4.155194158997811e-05
20693,12365,4.155194158997811e-05
20694,12367,4.155194158997811e-05
20695,12368,4.155194158997811e-05
20696,12369,4.155194158997811e-05
20697,12370,4.155194158997811e-05
20698,12371,4.155194158997811e-05
20699,12373,4.155194158997811e-05
20700,12375,4.155194158997811e-05
20701,12376,4.155194158997811e-05
20702,12377,4.155194158997811e-05
20703,12380,4.155194158997811e-05
20704,12381,4.155194158997811e-05
20705,12382,4.155194158997811e-05
20706,12383,4.155194158997811e-05
20707,12385,4.155194158997811e-05
20708,12386,4.155194158997811e-05
20709,12387,4.155194158997811e-05
20710,12388,4.155194158997811e-05
20711,12390,4.155194158997811e-05
20712,12391,4.155194158997811e-05
20713,12392,4.155194158997811e-05
20714,12393,4.155194158997811e-05
20715,12430,4.155194158997811e-05
20716,12401,4.155194158997811e-05
20717,12432,4.155194158997811e-05
20718,12449,4.155194158997811e-05
20719,12451,4.155194158997811e-05
20720,12452,4.155194158997811e-05
20721,12453,4.155194158997811e-05
20722,12454,4.155194158997811e-05
20723,12455,4.155194158997811e-05
20724,12456,4.155194158997811e-05
20725,12457,4.155194158997811e-05
20726,12458,4.155194158997811e-05
20727,12459,4.155194158997811e-05
20728,12460,4.155194158997811e-05
20729,12462,4.155194158997811e-05
20730,12464,4.155194158997811e-05
20731,12466,4.155194158997811e-05
20732,12467,4.155194158997811e-05
20733,12470,4.155194158997811e-05
20734,12473,4.155194158997811e-05
20735,12475,4.155194158997811e-05
20736,12477,4.155194158997811e-05
20737,12480,4.155194158997811e-05
20738,12433,4.155194158997811e-05
20739,12484,4.155194158997811e-05
20740,12450,4.155194158997811e-05
20741,12482,4.155194158997811e-05
20742,12440,4.155194158997811e-05
20743,12444,4.155194158997811e-05
20744,12435,4.155194158997811e-05
20745,12448,4.155194158997811e-05
20746,12447,4.155194158997811e-05
20747,12446,4.155194158997811e-05
20748,12445,4.155194158997811e-05
20749,12434,4.155194158997811e-05
20750,12443,4.155194158997811e-05
20751,12442,4.155194158997811e-05
20752,12441,4.155194158997811e-05
20753,12436,4.155194158997811e-05
20754,12438,4.155194158997811e-05
20755,12439,4.155194158997811e-05
20756,10045,4.15441922272165e-05
20757,10043,4.15441922272165e-05
20758,10044,4.15441922272165e-05
20759,10069,4.15441922272165e-05
20760,10046,4.15441922272165e-05
20761,10048,4.15441922272165e-05
20762,10049,4.15441922272165e-05
20763,10050,4.15441922272165e-05
20764,10051,4.15441922272165e-05
20765,10052,4.15441922272165e-05
20766,10053,4.15441922272165e-05
20767,10054,4.15441922272165e-05
20768,10056,4.15441922272165e-05
20769,10057,4.15441922272165e-05
20770,10087,4.15441922272165e-05
20771,10058,4.15441922272165e-05
20772,10059,4.15441922272165e-05
20773,10026,4.15441922272165e-05
20774,10047,4.15441922272165e-05
20775,10040,4.15441922272165e-05
20776,10042,4.15441922272165e-05
20777,10041,4.15441922272165e-05
20778,10095,4.15441922272165e-05
20779,10094,4.15441922272165e-05
20780,10093,4.15441922272165e-05
20781,10092,4.15441922272165e-05
20782,10091,4.15441922272165e-05
20783,10089,4.15441922272165e-05
20784,10027,4.15441922272165e-05
20785,10088,4.15441922272165e-05
20786,10028,4.15441922272165e-05
20787,10029,4.15441922272165e-05
20788,10030,4.15441922272165e-05
20789,10031,4.15441922272165e-05
20790,10032,4.15441922272165e-05
20791,10033,4.15441922272165e-05
20792,10034,4.15441922272165e-05
20793,10035,4.15441922272165e-05
20794,10038,4.15441922272165e-05
20795,10039,4.15441922272165e-05
20796,10024,4.15441922272165e-05
20797,10025,4.15441922272165e-05
20798,10015,4.15441922272165e-05
20799,10023,4.15441922272165e-05
20800,10077,4.15441922272165e-05
20801,10061,4.15441922272165e-05
20802,10062,4.15441922272165e-05
20803,10063,4.15441922272165e-05
20804,10064,4.15441922272165e-05
20805,10065,4.15441922272165e-05
20806,10066,4.15441922272165e-05
20807,10079,4.15441922272165e-05
20808,10078,4.15441922272165e-05
20809,10067,4.15441922272165e-05
20810,10022,4.15441922272165e-05
20811,10068,4.15441922272165e-05
20812,10076,4.15441922272165e-05
20813,10075,4.15441922272165e-05
20814,10074,4.15441922272165e-05
20815,10073,4.15441922272165e-05
20816,10097,4.15441922272165e-05
20817,10072,4.15441922272165e-05
20818,10071,4.15441922272165e-05
20819,10060,4.15441922272165e-05
20820,10080,4.15441922272165e-05
20821,10081,4.15441922272165e-05
20822,10082,4.15441922272165e-05
20823,10021,4.15441922272165e-05
20824,10018,4.15441922272165e-05
20825,10017,4.15441922272165e-05
20826,10016,4.15441922272165e-05
20827,10070,4.15441922272165e-05
20828,10014,4.15441922272165e-05
20829,10013,4.15441922272165e-05
20830,10012,4.15441922272165e-05
20831,10009,4.15441922272165e-05
20832,10008,4.15441922272165e-05
20833,10007,4.15441922272165e-05
20834,10006,4.15441922272165e-05
20835,10005,4.15441922272165e-05
20836,10004,4.15441922272165e-05
20837,10085,4.15441922272165e-05
20838,10084,4.15441922272165e-05
20839,10083,4.15441922272165e-05
20840,10096,4.15441922272165e-05
20841,10037,4.15441922272165e-05
20842,10104,4.15441922272165e-05
20843,10111,4.15441922272165e-05
20844,10118,4.15441922272165e-05
20845,10117,4.15441922272165e-05
20846,10115,4.15441922272165e-05
20847,10114,4.15441922272165e-05
20848,10113,4.15441922272165e-05
20849,10112,4.15441922272165e-05
20850,10099,4.15441922272165e-05
20851,10100,4.15441922272165e-05
20852,10110,4.15441922272165e-05
20853,10120,4.15441922272165e-05
20854,10109,4.15441922272165e-05
20855,10108,4.15441922272165e-05
20856,10107,4.15441922272165e-05
20857,10106,4.15441922272165e-05
20858,10105,4.15441922272165e-05
20859,10103,4.15441922272165e-05
20860,10102,4.15441922272165e-05
20861,10101,4.15441922272165e-05
20862,10119,4.15441922272165e-05
20863,10098,4.15441922272165e-05
20864,10121,4.15441922272165e-05
20865,10123,4.15441922272165e-05
20866,10124,4.15441922272165e-05
20867,10125,4.15441922272165e-05
20868,10122,4.15441922272165e-05
20869,10126,4.15441922272165e-05
20870,10127,4.15441922272165e-05
20871,11104,4.153887237343483e-05
20872,11087,4.153887237343483e-05
20873,11086,4.153887237343483e-05
20874,11085,4.153887237343483e-05
20875,11084,4.153887237343483e-05
20876,11103,4.153887237343483e-05
20877,11083,4.153887237343483e-05
20878,11157,4.153887237343483e-05
20879,11106,4.153887237343483e-05
20880,11105,4.153887237343483e-05
20881,11158,4.153887237343483e-05
20882,11156,4.153887237343483e-05
20883,11107,4.153887237343483e-05
20884,11082,4.153887237343483e-05
20885,11108,4.153887237343483e-05
20886,11109,4.153887237343483e-05
20887,11155,4.153887237343483e-05
20888,11081,4.153887237343483e-05
20889,11162,4.153887237343483e-05
20890,11159,4.153887237343483e-05
20891,11088,4.153887237343483e-05
20892,11096,4.153887237343483e-05
20893,11161,4.153887237343483e-05
20894,11092,4.153887237343483e-05
20895,11093,4.153887237343483e-05
20896,11094,4.153887237343483e-05
20897,11091,4.153887237343483e-05
20898,11095,4.153887237343483e-05
20899,11153,4.153887237343483e-05
20900,11097,4.153887237343483e-05
20901,11089,4.153887237343483e-05
20902,11098,4.153887237343483e-05
20903,11099,4.153887237343483e-05
20904,11100,4.153887237343483e-05
20905,11090,4.153887237343483e-05
20906,11101,4.153887237343483e-05
20907,11160,4.153887237343483e-05
20908,11102,4.153887237343483e-05
20909,11154,4.153887237343483e-05
20910,11140,4.153887237343483e-05
20911,11152,4.153887237343483e-05
20912,11122,4.153887237343483e-05
20913,11129,4.153887237343483e-05
20914,11128,4.153887237343483e-05
20915,11127,4.153887237343483e-05
20916,11126,4.153887237343483e-05
20917,11125,4.153887237343483e-05
20918,11124,4.153887237343483e-05
20919,11123,4.153887237343483e-05
20920,11121,4.153887237343483e-05
20921,11131,4.153887237343483e-05
20922,11120,4.153887237343483e-05
20923,11119,4.153887237343483e-05
20924,11117,4.153887237343483e-05
20925,11116,4.153887237343483e-05
20926,11114,4.153887237343483e-05
20927,11113,4.153887237343483e-05
20928,11112,4.153887237343483e-05
20929,11130,4.153887237343483e-05
20930,11132,4.153887237343483e-05
20931,11151,4.153887237343483e-05
20932,11141,4.153887237343483e-05
20933,11150,4.153887237343483e-05
20934,11149,4.153887237343483e-05
20935,11148,4.153887237343483e-05
20936,11147,4.153887237343483e-05
20937,11145,4.153887237343483e-05
20938,11144,4.153887237343483e-05
20939,11142,4.153887237343483e-05
20940,11078,4.153887237343483e-05
20941,11133,4.153887237343483e-05
20942,11110,4.153887237343483e-05
20943,11139,4.153887237343483e-05
20944,11138,4.153887237343483e-05
20945,11137,4.153887237343483e-05
20946,11136,4.153887237343483e-05
20947,11135,4.153887237343483e-05
20948,11134,4.153887237343483e-05
20949,11080,4.153887237343483e-05
20950,11070,4.153887237343483e-05
20951,11077,4.153887237343483e-05
20952,11174,4.153887237343483e-05
20953,11176,4.153887237343483e-05
20954,11177,4.153887237343483e-05
20955,11178,4.153887237343483e-05
20956,11180,4.153887237343483e-05
20957,11181,4.153887237343483e-05
20958,11066,4.153887237343483e-05
20959,11182,4.153887237343483e-05
20960,11183,4.153887237343483e-05
20961,11184,4.153887237343483e-05
20962,11065,4.153887237343483e-05
20963,11075,4.153887237343483e-05
20964,11185,4.153887237343483e-05
20965,11194,4.153887237343483e-05
20966,11192,4.153887237343483e-05
20967,11191,4.153887237343483e-05
20968,11186,4.153887237343483e-05
20969,11190,4.153887237343483e-05
20970,11187,4.153887237343483e-05
20971,11188,4.153887237343483e-05
20972,11175,4.153887237343483e-05
20973,11111,4.153887237343483e-05
20974,11173,4.153887237343483e-05
20975,11067,4.153887237343483e-05
20976,11172,4.153887237343483e-05
20977,11069,4.153887237343483e-05
20978,11072,4.153887237343483e-05
20979,11163,4.153887237343483e-05
20980,11073,4.153887237343483e-05
20981,11068,4.153887237343483e-05
20982,11071,4.153887237343483e-05
20983,11164,4.153887237343483e-05
20984,11165,4.153887237343483e-05
20985,11166,4.153887237343483e-05
20986,11170,4.153887237343483e-05
20987,11167,4.153887237343483e-05
20988,11171,4.153887237343483e-05
20989,11169,4.153887237343483e-05
20990,8802,4.153585530270047e-05
20991,8799,4.153585530270047e-05
20992,8800,4.153585530270047e-05
20993,8801,4.153585530270047e-05
