,katz_centrality,vertex
19122,0.000692128,19115
19123,0.000692128,19121
19124,0.000692128,19138
19125,0.000692128,19125
19126,0.000692128,19117
19127,0.000692128,19122
19128,0.000692117,1465
19129,0.000692117,1468
19130,0.000692117,1450
19131,0.000692117,1476
19132,0.000692117,1460
19133,0.000692117,1473
19134,0.000692117,1458
19135,0.000692117,1463
19136,0.000692117,1459
19137,0.000692117,1447
19138,0.000692117,1462
19139,0.000692117,1475
19140,0.000692117,1472
19141,0.000692117,1453
19142,0.000692117,1467
19143,0.000692117,1471
19144,0.000692117,1464
19145,0.000692117,1477
19146,0.000692117,1454
19147,0.000692117,1461
19148,0.000692117,1474
19149,0.000692117,1457
19150,0.000692117,1466
19151,0.000692117,1478
19152,0.000692117,1448
19153,0.000692117,1479
19154,0.000692117,1446
19155,0.000692117,1451
19156,0.000692117,1456
19157,0.000692117,1470
19158,0.000692117,1452
19159,0.000692117,1455
19160,0.000692117,1469
19161,0.000692117,1449
19162,0.000691865,579
19163,0.000691865,572
19164,0.000691865,574
19165,0.000691865,586
19166,0.000691865,591
19167,0.000691865,583
19168,0.000691865,566
19169,0.000691865,571
19170,0.000691865,589
19171,0.000691865,585
19172,0.000691865,569
19173,0.000691865,564
19174,0.000691865,581
19175,0.000691711,12163
19176,0.000691711,12161
19177,0.00069167,15959
19178,0.00069167,15962
19179,0.00069167,15950
19180,0.00069167,15957
19181,0.00069167,15954
19182,0.00069167,15951
19183,0.00069167,15963
19184,0.00069167,15960
19185,0.00069167,15955
19186,0.00069167,15958
19187,0.00069167,15956
19188,0.00069167,15953
19189,0.00069167,15961
19190,0.00069167,15952
19191,0.00069167,15964
19192,0.000690903,14270
19193,0.000690903,14260
19194,0.000690903,14271
19195,0.000690903,14257
19196,0.000690903,14275
19197,0.000690903,14265
19198,0.000690903,14254
19199,0.000690903,14272
19200,0.000690903,14273
19201,0.000690903,14269
19202,0.000690903,14255
19203,0.000690903,14274
19204,0.000690903,14251
19205,0.000690903,14277
19206,0.000690903,14258
19207,0.000690903,14256
19208,0.000690903,14253
19209,0.000690903,14252
19210,0.000690903,14261
19211,0.000690903,14267
19212,0.000690903,14276
19213,0.000690903,14263
19214,0.000690903,14268
19215,0.000690903,14266
19216,0.000690903,14262
19217,0.000690845,640
19218,0.000690845,634
19219,0.000690845,620
19220,0.000690845,636
19221,0.000690845,622
19222,0.000690845,614
19223,0.000690845,631
19224,0.000690845,624
19225,0.000690845,632
19226,0.000690845,618
19227,0.000690845,641
19228,0.000690845,639
19229,0.000690845,619
19230,0.000690845,633
19231,0.000690845,630
19232,0.000690845,625
19233,0.000690845,629
19234,0.000690845,638
19235,0.000690845,616
19236,0.000690845,626
19237,0.000690845,615
19238,0.000690845,627
19239,0.000690845,635
19240,0.000690845,623
19241,0.000690845,628
19242,0.000690828,11807
19243,0.000690828,11806
19244,0.000690024,7954
19245,0.000690024,7953
19246,0.000690024,7961
19247,0.000690024,7958
19248,0.000690024,7956
19249,0.000690024,7955
19250,0.000690024,7962
19251,0.000690024,7959
19252,0.000690024,7957
19253,0.000690024,7960
19254,0.000690024,7963
19255,0.000689634,1640
19256,0.000689634,1637
19257,0.000689634,1634
19258,0.000689634,1655
19259,0.000689634,1652
19260,0.000689634,1630
19261,0.000689634,1629
19262,0.000689634,1645
19263,0.000689634,1638
19264,0.000689634,1654
19265,0.000689634,1632
19266,0.000689634,1642
19267,0.000689634,1650
19268,0.000689634,1644
19269,0.000689634,1633
19270,0.000689634,1646
19271,0.000689634,1660
19272,0.000689634,1636
19273,0.000689634,1656
19274,0.000689634,1635
19275,0.000689634,1648
19276,0.000689634,1659
19277,0.000689634,1628
19278,0.000689634,1643
19279,0.000689634,1641
19280,0.000689634,1647
19281,0.000689634,1653
19282,0.000689634,1657
19283,0.000689634,1651
19284,0.000689634,1649
19285,0.000689569,3054
19286,0.000689569,3075
19287,0.000689569,3057
19288,0.000689569,3067
19289,0.000689569,3068
19290,0.000689569,3061
19291,0.000689569,3074
19292,0.000689569,3076
19293,0.000689569,3071
19294,0.000689569,3085
19295,0.000689569,3083
19296,0.000689569,3055
19297,0.000689569,3053
19298,0.000689569,3077
19299,0.000689569,3058
19300,0.000689569,3065
19301,0.000689569,3056
19302,0.000689569,3084
19303,0.000689569,3079
19304,0.000689569,3062
19305,0.000689569,3081
19306,0.000689569,3066
19307,0.000689569,3078
19308,0.000689569,3059
19309,0.000689569,3064
19310,0.000689569,3060
19311,0.000689569,3082
19312,0.000689569,3072
19313,0.000689569,3073
19314,0.000689569,3069
19315,0.000689569,3070
19316,0.000689569,3080
19317,0.000689569,3063
19318,0.000689402,2573
19319,0.000689402,2571
19320,0.000689402,2588
19321,0.000689402,2565
19322,0.000689402,2567
19323,0.00068885,12828
19324,0.000688634,20968
19325,0.000688634,20971
19326,0.000688634,20970
19327,0.000688634,20972
19328,0.000688634,20975
19329,0.000688634,20977
19330,0.000688634,20973
19331,0.000688634,20974
19332,0.000688634,20969
19333,0.000688634,20976
19334,0.0006886,6091
19335,0.0006886,6108
19336,0.000688423,6569
19337,0.000688423,6587
19338,0.000688423,6585
19339,0.000688423,6592
19340,0.000688423,6586
19341,0.000688423,6575
19342,0.000688423,6580
19343,0.000688423,6588
19344,0.000688423,6582
19345,0.000688423,6589
19346,0.000688423,6579
19347,0.000688423,6572
19348,0.000688423,6571
19349,0.000688423,6578
19350,0.000688423,6577
19351,0.000688423,6573
19352,0.000688423,6568
19353,0.000688235,22626
19354,0.000688179,9676
19355,0.000688179,9688
19356,0.000688179,9682
19357,0.000688179,9685
19358,0.000688179,9683
19359,0.000688179,9681
19360,0.000688169,21966
19361,0.000688169,21965
19362,0.000688169,21961
19363,0.000688169,21968
19364,0.000688169,21963
19365,0.000688169,21958
19366,0.000687688,3050
19367,0.000687688,3041
19368,0.000687688,3023
19369,0.000687688,3047
19370,0.000687688,3031
19371,0.000687688,3030
19372,0.000687688,3045
19373,0.000687688,3042
19374,0.000687688,3026
19375,0.000687688,3037
19376,0.000687688,3032
19377,0.000687688,3028
19378,0.000687688,3021
19379,0.000687688,3022
19380,0.000687688,3034
19381,0.000687688,3049
19382,0.000687688,3029
19383,0.000687688,3043
19384,0.000687688,3035
19385,0.000687688,3040
19386,0.000687688,3024
19387,0.000687688,3051
19388,0.000687688,3027
19389,0.000687688,3044
19390,0.000687688,3033
19391,0.000687688,3036
19392,0.000687688,3025
19393,0.000687688,3046
19394,0.000687688,3039
19395,0.000687367,18636
19396,0.000687367,18643
19397,0.000687367,18633
19398,0.000687367,18640
19399,0.000687367,18629
19400,0.000687367,18644
19401,0.000687367,18621
19402,0.000687367,18639
19403,0.000687367,18632
19404,0.000687367,18625
19405,0.000687367,18626
19406,0.000687367,18620
19407,0.000687367,18623
19408,0.000687367,18630
19409,0.000687367,18628
19410,0.000687367,18622
19411,0.000687367,18627
19412,0.000687367,18634
19413,0.000687367,18638
19414,0.000687367,18637
19415,0.000687367,18631
19416,0.000687367,18619
19417,0.000687367,18641
19418,0.000687367,18624
19419,0.000687367,18635
19420,0.000687367,18642
19421,0.000686695,1821
19422,0.000686695,1834
19423,0.000686695,1841
19424,0.000686695,1831
19425,0.000686695,1842
19426,0.000686695,1832
19427,0.000686695,1836
19428,0.000686695,1826
19429,0.000686695,1829
19430,0.000686695,1833
19431,0.000686695,1825
19432,0.00068594,16256
19433,0.00068594,16257
19434,0.00068594,16255
19435,0.00068594,16258
19436,0.000685647,21427
19437,0.000685647,21432
19438,0.000685647,21430
19439,0.000685647,21441
19440,0.000685647,21442
19441,0.000685647,21436
19442,0.000685647,21425
19443,0.000685647,21434
19444,0.000685647,21428
19445,0.000685647,21424
19446,0.000685647,21429
19447,0.000685647,21431
19448,0.000685647,21435
19449,0.000685647,21439
19450,0.000685647,21423
19451,0.000685647,21438
19452,0.000685647,21433
19453,0.000685647,21426
19454,0.000685647,21440
19455,0.000685647,21444
19456,0.000685647,21443
19457,0.000685647,21437
19458,0.000685473,20992
19459,0.000685473,20984
19460,0.000685473,20991
19461,0.000685473,20982
19462,0.000685473,20996
19463,0.000685473,20985
19464,0.000685473,20986
19465,0.000685473,20988
19466,0.000685473,20979
19467,0.000685473,20995
19468,0.000685473,20980
19469,0.000685473,20993
19470,0.000685473,20987
19471,0.000685473,20997
19472,0.000685473,20989
19473,0.000685473,20983
19474,0.000685473,20981
19475,0.000685473,20990
19476,0.000685473,20994
19477,0.000685452,16963
19478,0.000685452,16965
19479,0.000685452,16962
19480,0.000685452,16969
19481,0.000685452,16960
19482,0.000685452,16967
19483,0.000685452,16961
19484,0.000685452,16970
19485,0.000685452,16971
19486,0.000685452,16968
19487,0.000685452,16966
19488,0.000685452,16964
19489,0.000684851,7004
19490,0.000684851,7005
19491,0.000684851,7003
19492,0.000684851,7020
19493,0.000684851,7017
19494,0.000684851,7010
19495,0.000684851,7012
19496,0.000684851,7007
19497,0.000684851,6999
19498,0.000684851,7002
19499,0.000684851,7026
19500,0.000684851,7022
19501,0.000684851,7013
19502,0.000684851,7024
19503,0.000684851,7009
19504,0.000684851,7025
19505,0.000684851,7006
19506,0.000684851,7019
19507,0.000684851,7001
19508,0.000684851,7023
19509,0.000684851,7018
19510,0.000684851,7021
19511,0.000684851,7014
19512,0.000684851,7015
19513,0.000684851,7000
19514,0.000684716,3645
19515,0.000684716,3651
19516,0.000684716,3643
19517,0.000684716,3656
19518,0.000684716,3637
19519,0.000684716,3647
19520,0.000684716,3635
19521,0.000684716,3655
19522,0.000684716,3642
19523,0.000684716,3654
19524,0.000684716,3636
19525,0.000684716,3653
19526,0.000684716,3648
19527,0.000684716,3633
19528,0.000684716,3634
19529,0.000684716,3658
19530,0.000684716,3639
19531,0.000684716,3646
19532,0.000684716,3641
19533,0.000684706,22961
19534,0.000684706,22964
19535,0.000684706,22963
19536,0.000684706,22968
19537,0.000684706,22962
19538,0.000684706,22973
19539,0.000684706,22965
19540,0.000684706,22959
19541,0.000684706,22966
19542,0.000684706,22967
19543,0.000684706,22972
19544,0.000684706,22975
19545,0.000684706,22971
19546,0.000684706,22970
19547,0.000684706,22976
19548,0.000684706,22969
19549,0.000684706,22958
19550,0.000684706,22960
19551,0.000684706,22974
19552,0.000684706,22957
19553,0.000684691,17706
19554,0.000684691,17703
19555,0.000684691,17705
19556,0.000684691,17704
19557,0.000684585,19953
19558,0.000684585,19961
19559,0.000684585,19976
19560,0.000684585,19948
19561,0.000684585,19952
19562,0.000684585,19967
19563,0.000684585,19974
19564,0.000684585,19964
19565,0.000684585,19958
19566,0.000684585,19947
19567,0.000684585,19963
19568,0.000684585,19960
19569,0.000684585,19968
19570,0.000684585,19971
19571,0.000684585,19959
19572,0.000684585,19965
19573,0.000684585,19966
19574,0.000684585,19977
19575,0.000684585,19950
19576,0.000684585,19975
19577,0.000684585,19962
19578,0.000684544,15410
19579,0.000684544,15404
19580,0.000684544,15412
19581,0.000684544,15423
19582,0.000684544,15395
19583,0.000684544,15400
19584,0.000684544,15420
19585,0.000684544,15399
19586,0.000684544,15406
19587,0.000684544,15407
19588,0.000684544,15405
19589,0.000684544,15398
19590,0.000684544,15421
19591,0.000684544,15409
19592,0.000684544,15419
19593,0.000684544,15411
19594,0.000684544,15422
19595,0.000684544,15417
19596,0.000684544,15424
19597,0.000684544,15416
19598,0.000684544,15418
19599,0.000684544,15413
19600,0.000684544,15397
19601,0.000684544,15415
19602,0.000684544,15408
19603,0.000684544,15402
19604,0.000684544,15396
19605,0.000684544,15401
19606,0.000684544,15403
19607,0.000684544,15414
19608,0.000684474,18325
19609,0.000684474,18331
19610,0.000684474,18332
19611,0.000684474,18327
19612,0.000684474,18329
19613,0.000684474,18326
19614,0.000684474,18330
19615,0.000683757,11580
19616,0.000683757,11584
19617,0.000683757,11581
19618,0.000683757,11588
19619,0.000683757,11586
19620,0.000683757,11583
19621,0.00068342,14891
19622,0.00068342,14890
19623,0.00068342,14892
19624,0.00068342,14893
19625,0.000683197,12035
19626,0.000683197,12038
19627,0.000683197,12036
19628,0.000683004,18388
19629,0.000683004,18400
19630,0.000683004,18397
19631,0.000683004,18396
19632,0.000683004,18401
19633,0.000683004,18390
19634,0.000683004,18383
19635,0.000683004,18392
19636,0.000683004,18391
19637,0.000683004,18398
19638,0.000683004,18382
19639,0.000683004,18395
19640,0.000683004,18403
19641,0.000683004,18387
19642,0.000683004,18386
19643,0.000683004,18393
19644,0.000683004,18399
19645,0.000683004,18389
19646,0.000683004,18402
19647,0.000682969,5511
19648,0.000682969,5500
19649,0.000682969,5508
19650,0.000682969,5514
19651,0.000682969,5525
19652,0.000682969,5521
19653,0.000682969,5523
19654,0.000682969,5517
19655,0.000682969,5522
19656,0.000682969,5527
19657,0.000682969,5510
19658,0.000682969,5524
19659,0.000682969,5503
19660,0.000682969,5518
19661,0.000682969,5528
19662,0.000682969,5509
19663,0.000682969,5505
19664,0.000682969,5504
19665,0.000682969,5526
19666,0.000682969,5516
19667,0.000682969,5519
19668,0.000682969,5506
19669,0.000682969,5512
19670,0.000682969,5507
19671,0.000682969,5501
19672,0.000682886,17799
19673,0.000682886,17802
19674,0.000682886,17798
19675,0.000682886,17797
19676,0.000682886,17801
19677,0.000682886,17807
19678,0.000682886,17805
19679,0.000682886,17808
19680,0.000682886,17804
19681,0.000682201,21420
19682,0.000682201,21421
19683,0.000682201,21422
19684,0.000682103,7280
19685,0.000682103,7274
19686,0.000682103,7269
19687,0.000682103,7281
19688,0.000682103,7283
19689,0.000682103,7266
19690,0.000682103,7278
19691,0.000682103,7289
19692,0.000682103,7285
19693,0.000682103,7263
19694,0.000682103,7275
19695,0.000682103,7287
19696,0.000682103,7268
19697,0.000682103,7282
19698,0.000682103,7264
19699,0.000682103,7271
19700,0.000682103,7279
19701,0.000682103,7276
19702,0.000682103,7270
19703,0.000682103,7288
19704,0.000682103,7265
19705,0.000682103,7277
19706,0.000682103,7286
19707,0.000682103,7273
19708,0.000682017,4814
19709,0.000682017,4822
19710,0.000682017,4816
19711,0.000682017,4818
19712,0.000682017,4820
19713,0.000682017,4823
19714,0.000682017,4801
19715,0.000682017,4821
19716,0.000682017,4815
19717,0.000682017,4802
19718,0.000681928,21455
19719,0.000681928,21473
19720,0.000681928,21453
19721,0.000681928,21449
19722,0.000681928,21461
19723,0.000681928,21466
19724,0.000681928,21450
19725,0.000681928,21467
19726,0.000681928,21471
19727,0.000681928,21469
19728,0.000681928,21465
19729,0.000681928,21458
19730,0.000681928,21464
19731,0.000681928,21475
19732,0.000681928,21463
19733,0.000681928,21457
19734,0.000681928,21451
19735,0.000681928,21448
19736,0.000681928,21462
19737,0.000681928,21446
19738,0.000681928,21468
19739,0.000681928,21452
19740,0.000681928,21460
19741,0.000681928,21470
19742,0.000681928,21447
19743,0.000681928,21472
19744,0.000681928,21454
19745,0.000681928,21474
19746,0.000681928,21456
19747,0.000681928,21459
19748,0.000681151,19476
19749,0.000681151,19481
19750,0.000681151,19472
19751,0.000681151,19461
19752,0.000681151,19464
19753,0.000681151,19469
19754,0.000681151,19474
19755,0.000681151,19473
19756,0.000681151,19471
19757,0.000681151,19468
19758,0.000681151,19482
19759,0.000681151,19470
19760,0.000681151,19479
19761,0.000681151,19478
19762,0.000681151,19459
19763,0.000681151,19460
19764,0.000681151,19467
19765,0.000681151,19477
19766,0.000681151,19463
19767,0.000681151,19475
19768,0.000681151,19465
19769,0.000681151,19466
19770,0.000681151,19480
19771,0.000680916,12524
19772,0.000680916,12527
19773,0.000680916,12512
19774,0.000680916,12523
19775,0.000680916,12513
19776,0.000680916,12528
19777,0.000680916,12518
19778,0.000680916,12516
19779,0.000680916,12511
19780,0.000680916,12519
19781,0.000680916,12529
19782,0.000680916,12526
19783,0.000680916,12517
19784,0.000680916,12521
19785,0.000680916,12514
19786,0.000680629,17697
19787,0.000680629,17692
19788,0.000680629,17688
19789,0.000680629,17696
19790,0.000680629,17701
19791,0.000680629,17684
19792,0.000680629,17686
19793,0.000680629,17694
19794,0.000680629,17691
19795,0.000680629,17693
19796,0.000680629,17698
19797,0.000680399,6950
19798,0.000680399,6966
19799,0.000680399,6971
19800,0.000680399,6965
19801,0.000680399,6967
19802,0.000680399,6974
19803,0.000680399,6948
19804,0.000680399,6956
19805,0.000680399,6973
19806,0.000680399,6975
19807,0.000680399,6972
19808,0.000680399,6963
19809,0.000680399,6955
19810,0.000680399,6953
19811,0.000680399,6970
19812,0.000680399,6957
19813,0.000680399,6964
19814,0.000680399,6954
19815,0.000680399,6949
19816,0.000680399,6962
19817,0.000680399,6958
19818,0.000680399,6960
19819,0.000680399,6969
19820,0.000680399,6952
19821,0.000680399,6961
19822,0.000680349,18164
19823,0.000680349,18165
19824,0.000680349,18183
19825,0.000680349,18172
19826,0.000680349,18175
19827,0.000680349,18184
19828,0.000680349,18180
19829,0.000680349,18181
19830,0.000680349,18168
19831,0.000680349,18173
19832,0.000680349,18178
19833,0.000680349,18174
19834,0.000680349,18166
19835,0.000680349,18182
19836,0.000680349,18176
19837,0.000680349,18167
19838,0.000680349,18170
19839,0.000680349,18177
19840,0.000680349,18179
19841,0.000680349,18169
19842,0.000680349,18171
19843,0.000680038,6744
19844,0.000680038,6746
19845,0.000680038,6741
19846,0.000680038,6750
19847,0.000680038,6743
19848,0.000680038,6745
19849,0.000680038,6756
19850,0.000680038,6740
19851,0.000680038,6754
19852,0.000680038,6738
19853,0.000680038,6753
19854,0.000680038,6749
19855,0.000680038,6734
19856,0.000680038,6742
19857,0.000679933,13685
19858,0.000679933,13686
19859,0.000679933,13688
19860,0.000679933,13684
19861,0.00067971,17973
19862,0.00067971,17970
19863,0.00067971,17969
19864,0.00067971,17966
19865,0.00067971,17965
19866,0.00067971,17972
19867,0.000679573,12337
19868,0.000679573,12332
19869,0.000679573,12317
19870,0.000679573,12321
19871,0.000679573,12316
19872,0.000679573,12329
19873,0.000679573,12331
19874,0.000679573,12319
19875,0.000679573,12325
19876,0.000679573,12338
19877,0.000679573,12328
19878,0.000679573,12327
19879,0.000679573,12333
19880,0.000679573,12336
19881,0.000679573,12323
19882,0.000679573,12335
19883,0.000679573,12326
19884,0.000679573,12330
19885,0.000679573,12320
19886,0.000679573,12315
19887,0.000679573,12318
19888,0.000679573,12339
19889,0.000679573,12322
19890,0.000679381,9516
19891,0.000679381,9502
19892,0.000679381,9520
19893,0.000679381,9510
19894,0.000679381,9514
19895,0.000679381,9494
19896,0.000679381,9497
19897,0.000679381,9511
19898,0.000679381,9493
19899,0.000679381,9505
19900,0.000679381,9496
19901,0.000679381,9515
19902,0.000679381,9519
19903,0.000679381,9518
19904,0.000679381,9517
19905,0.000679381,9509
19906,0.000679381,9513
19907,0.000679381,9508
19908,0.000679381,9503
19909,0.000679381,9492
19910,0.000679381,9506
19911,0.000679381,9495
19912,0.000679381,9501
19913,0.000679381,9512
19914,0.000679381,9507
19915,0.000679381,9498
19916,0.000679381,9499
19917,0.000679381,9500
19918,0.000679381,9504
19919,0.000678852,1389
19920,0.000678852,1387
19921,0.000678852,1392
19922,0.000678852,1396
19923,0.000678852,1384
19924,0.000678852,1385
19925,0.000678852,1403
19926,0.000678852,1382
19927,0.000678852,1399
19928,0.000678852,1393
19929,0.000678852,1400
19930,0.000678852,1388
19931,0.000678852,1397
19932,0.000678583,1721
19933,0.000678583,1712
19934,0.000678583,1702
19935,0.000678583,1704
19936,0.000678583,1725
19937,0.000678583,1722
19938,0.000678583,1720
19939,0.000678583,1718
19940,0.000678583,1703
19941,0.000678583,1701
19942,0.000678583,1717
19943,0.000678583,1707
19944,0.000678583,1719
19945,0.000678583,1709
19946,0.000678583,1705
19947,0.000678583,1714
19948,0.000678583,1710
19949,0.000678583,1726
19950,0.00067819,5566
19951,0.00067819,5576
19952,0.00067819,5577
19953,0.00067819,5588
19954,0.00067819,5569
19955,0.00067819,5589
19956,0.00067819,5572
19957,0.00067819,5580
19958,0.00067819,5585
19959,0.00067819,5571
19960,0.00067819,5587
19961,0.000677924,20859
19962,0.000677924,20861
19963,0.000677924,20854
19964,0.000677924,20871
19965,0.000677924,20856
19966,0.000677922,19545
19967,0.000677922,19542
19968,0.000677922,19534
19969,0.000677922,19547
19970,0.000677922,19548
19971,0.000677922,19538
19972,0.000677922,19529
19973,0.000677922,19528
19974,0.000677922,19543
19975,0.000677922,19526
19976,0.000677922,19544
19977,0.000677922,19535
19978,0.000677922,19541
19979,0.000677922,19531
19980,0.000677922,19527
19981,0.000677922,19532
19982,0.000677922,19539
19983,0.000677922,19546
19984,0.000677922,19536
19985,0.000677922,19549
19986,0.000677922,19540
19987,0.000677922,19537
19988,0.000677609,13057
19989,0.000677609,13044
19990,0.000677609,13053
19991,0.000677609,13064
19992,0.000677609,13066
19993,0.000677595,4275
19994,0.000677595,4283
19995,0.000677595,4270
19996,0.000677595,4274
19997,0.000677595,4288
19998,0.000677595,4276
19999,0.000677507,16115
20000,0.000677507,16128
20001,0.000677507,16122
20002,0.000677507,16121
20003,0.000677507,16118
20004,0.000677507,16127
20005,0.000677507,16117
20006,0.000677507,16120
20007,0.000677507,16130
20008,0.000677507,16124
20009,0.000677507,16119
20010,0.000677507,16123
20011,0.000677507,16114
20012,0.000677507,16129
20013,0.000677507,16126
20014,0.000677507,16125
20015,0.000677507,16116
20016,0.000677443,4632
20017,0.00067737,10233
20018,0.00067737,10248
20019,0.00067737,10247
20020,0.00067737,10234
20021,0.00067737,10250
20022,0.00067737,10239
20023,0.00067737,10237
20024,0.00067737,10244
20025,0.00067737,10235
20026,0.00067737,10241
20027,0.00067737,10251
20028,0.00067737,10245
20029,0.00067737,10238
20030,0.000677058,3722
20031,0.000677058,3701
20032,0.000677058,3717
20033,0.000677058,3697
20034,0.000677058,3699
20035,0.000677058,3702
20036,0.000677058,3704
20037,0.000677058,3707
20038,0.000677058,3716
20039,0.000677058,3715
20040,0.000677058,3711
20041,0.000677058,3709
20042,0.000677058,3696
20043,0.000677058,3698
20044,0.000677058,3706
20045,0.000677058,3708
20046,0.000677058,3719
20047,0.000677058,3721
20048,0.000677058,3713
20049,0.000677058,3723
20050,0.000677058,3714
20051,0.000677058,3718
20052,0.000677058,3720
20053,0.000677058,3705
20054,0.000677058,3712
20055,0.000677058,3710
20056,0.000677034,11610
20057,0.000677034,11609
20058,0.000676956,15930
20059,0.000676956,15932
20060,0.000676956,15927
20061,0.000676956,15933
20062,0.000676956,15928
20063,0.000676956,15934
20064,0.000676956,15931
20065,0.000676912,20218
20066,0.000676912,20211
20067,0.000676912,20213
20068,0.000676912,20225
20069,0.000676912,20206
20070,0.000676912,20226
20071,0.000676912,20217
20072,0.000676912,20209
20073,0.000676912,20221
20074,0.000676912,20205
20075,0.000676912,20215
20076,0.000676912,20210
20077,0.000676912,20223
20078,0.000676912,20219
20079,0.000676912,20228
20080,0.000676912,20208
20081,0.000676912,20207
20082,0.000676912,20214
20083,0.000676912,20224
20084,0.000676912,20216
20085,0.000676912,20222
20086,0.000676912,20220
20087,0.000676912,20212
20088,0.000676912,20227
20089,0.000676909,17877
20090,0.000676909,17873
20091,0.000676909,17870
20092,0.000676909,17876
20093,0.000676909,17872
20094,0.000676909,17875
20095,0.000676909,17888
20096,0.000676909,17871
20097,0.000676909,17866
20098,0.000676909,17885
20099,0.000676909,17890
20100,0.000676909,17887
20101,0.000676909,17874
20102,0.000676909,17882
20103,0.000676909,17883
20104,0.000676909,17867
20105,0.000676909,17869
20106,0.000676909,17880
20107,0.000676909,17879
20108,0.000676909,17881
20109,0.000676909,17878
20110,0.000676909,17884
20111,0.000676909,17868
20112,0.000676909,17886
20113,0.000676895,17517
20114,0.000676895,17515
20115,0.000676895,17518
20116,0.000676895,17516
20117,0.000676846,22511
20118,0.000676846,22510
20119,0.000676846,22518
20120,0.000676846,22507
20121,0.000676846,22500
20122,0.000676846,22517
20123,0.000676846,22514
20124,0.000676846,22505
20125,0.000676846,22516
20126,0.000676846,22495
20127,0.000676846,22502
20128,0.000676846,22509
20129,0.000676846,22501
20130,0.000676846,22496
20131,0.000676846,22508
20132,0.000676846,22497
20133,0.000676846,22499
20134,0.000676846,22503
20135,0.000676846,22492
20136,0.000676846,22504
20137,0.000676846,22493
20138,0.000676846,22494
20139,0.000676846,22506
20140,0.000676846,22513
20141,0.000676846,22498
20142,0.000676846,22515
20143,0.000676846,22512
20144,0.000676688,11344
20145,0.000676688,11347
20146,0.000676688,11355
20147,0.000676688,11340
20148,0.000676688,11345
20149,0.000676688,11341
20150,0.000676688,11342
20151,0.000676688,11348
20152,0.000676688,11352
20153,0.000676688,11351
20154,0.000676688,11343
20155,0.000676688,11354
20156,0.000676688,11353
20157,0.000676559,14528
20158,0.000676559,14536
20159,0.000676559,14532
20160,0.000676559,14529
20161,0.000676559,14535
20162,0.000676559,14533
20163,0.000676559,14537
20164,0.000676451,21269
20165,0.000676451,21268
20166,0.000676451,21270
20167,0.000676451,21271
20168,0.00067635,19702
20169,0.00067635,19700
20170,0.00067635,19693
20171,0.00067635,19697
20172,0.00067635,19703
20173,0.00067635,19701
20174,0.000676076,1878
20175,0.000676076,1889
20176,0.000676076,1873
20177,0.000676076,1894
20178,0.000676076,1874
20179,0.000676076,1886
20180,0.000676076,1882
20181,0.000676076,1888
20182,0.000676076,1892
20183,0.000676076,1890
20184,0.000676076,1884
20185,0.000676076,1877
20186,0.000676047,22128
20187,0.000676047,22121
20188,0.000676047,22123
20189,0.000676047,22127
20190,0.000676047,22124
20191,0.000676047,22115
20192,0.000676047,22119
20193,0.000676047,22130
20194,0.000676047,22126
20195,0.000676047,22120
20196,0.000676047,22116
20197,0.000675973,1527
20198,0.000675356,11549
20199,0.000675229,9464
20200,0.000675229,9467
20201,0.000675229,9477
20202,0.000675229,9468
20203,0.000675229,9472
20204,0.000675229,9478
20205,0.000675229,9476
20206,0.000675229,9474
20207,0.000675229,9480
20208,0.000675229,9465
20209,0.000675229,9469
20210,0.000675229,9473
20211,0.000675229,9475
20212,0.000675229,9470
20213,0.000675229,9471
20214,0.000675229,9479
20215,0.000675229,9481
20216,0.000675229,9466
20217,0.000675229,9463
20218,0.000675138,6896
20219,0.000675138,6906
20220,0.000675138,6901
20221,0.000675138,6900
20222,0.000675138,6897
20223,0.000675138,6894
20224,0.000675138,6888
20225,0.000675138,6892
20226,0.000675138,6895
20227,0.000675138,6908
20228,0.000675138,6910
20229,0.000675138,6909
20230,0.000675138,6887
20231,0.000675138,6886
20232,0.000675138,6898
20233,0.000675138,6911
20234,0.000675138,6889
20235,0.000675138,6912
20236,0.000675138,6905
20237,0.000675138,6890
20238,0.000675138,6903
20239,0.000675138,6907
20240,0.000675138,6902
20241,0.000675032,11818
20242,0.000675032,11810
20243,0.000675032,11817
20244,0.000675032,11816
20245,0.000675032,11814
20246,0.000675032,11815
20247,0.000675032,11820
20248,0.000675032,11812
20249,0.000674972,22953
20250,0.000674972,22941
20251,0.000674972,22951
20252,0.000674972,22954
20253,0.000674972,22936
20254,0.000674972,22949
20255,0.000674972,22939
20256,0.000674972,22938
20257,0.000674972,22942
20258,0.000674972,22937
20259,0.000674972,22935
20260,0.000674972,22952
20261,0.000674972,22934
20262,0.000674972,22944
20263,0.000674972,22945
20264,0.000674972,22943
20265,0.000674972,22947
20266,0.000674972,22940
20267,0.000674972,22946
20268,0.000674972,22948
20269,0.000674972,22950
20270,0.000674867,4302
20271,0.000674867,4311
20272,0.000674867,4300
20273,0.000674867,4307
20274,0.000674867,4299
20275,0.000674867,4298
20276,0.000674867,4312
20277,0.000674867,4316
20278,0.000674867,4313
20279,0.000674867,4310
20280,0.000674867,4314
20281,0.000674867,4295
20282,0.000674867,4292
20283,0.000674867,4293
20284,0.000674867,4296
20285,0.000674867,4308
20286,0.000674867,4315
20287,0.000674456,1444
20288,0.000674456,1426
20289,0.000674456,1438
